nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,Good Stroke,Bad Stroke
0.7988054156303406,0.2054103910923004,0.0431497432291507,0.8085771799087524,0.1816461384296417,0.0515350885689258,0.8134781122207642,0.1806815862655639,0.0515017323195934,0.8197813034057617,0.1799820214509964,0.0514297410845756,0.7998241186141968,0.1835302114486694,0.0705749988555908,0.7988386750221252,0.1840753555297851,0.0705608129501342,0.7977759838104248,0.1845891177654266,0.0704621598124504,0.8414450883865356,0.1903035938739776,0.0872452780604362,0.8089777231216431,0.1940776258707046,0.1781024038791656,0.8091961145401001,0.2310479879379272,0.0541584268212318,0.7985946536064148,0.2329559475183487,0.0807188600301742,0.890339195728302,0.3077636957168579,0.0328885652124881,0.7846546173095703,0.33198943734169,0.2234463393688202,0.9077047109603882,0.4876861870288849,-0.0618776306509971,0.7477807998657227,0.4671409130096435,0.1782140433788299,0.8070889711380005,0.4755985140800476,-0.1375499367713928,0.6972917914390564,0.4625928103923797,-0.036003079265356,0.7755278944969177,0.4903294444084167,-0.1641903072595596,0.6794716715812683,0.4660022258758545,-0.0803579092025756,0.7702633142471313,0.4726921617984772,-0.1539273262023925,0.6802575588226318,0.451234221458435,-0.0900273919105529,0.7774378657341003,0.4677906036376953,-0.1314882785081863,0.689204216003418,0.450371503829956,-0.048588216304779,0.8408151865005493,0.5663097500801086,-0.0667560547590255,0.7809494137763977,0.5610959529876709,0.0669265910983085,0.733884334564209,0.6441835165023804,-0.2232315242290496,0.6519904732704163,0.6128701567649841,-0.1154323369264602,0.5707280039787292,0.796047568321228,-0.3573003113269806,0.4993759989738464,0.7731395959854126,-0.2778167128562927,0.5302178859710693,0.8454701900482178,-0.3690027296543121,0.4897439479827881,0.8268442153930664,-0.2964045107364654,0.4887480139732361,0.8007935285568237,-0.4641290307044983,0.4254122674465179,0.7319836020469666,-0.3796913921833038,1,0
0.7944563627243042,0.2047870606184005,0.0326474420726299,0.8044940829277039,0.1816712319850921,0.0388248078525066,0.8093911409378052,0.1805287301540374,0.0387701503932476,0.8150440454483032,0.1793247163295745,0.0386843830347061,0.7944009304046631,0.1834006905555725,0.057782344520092,0.7922953367233276,0.1838169991970062,0.0577742382884025,0.7899256348609924,0.184232547879219,0.0577357225120067,0.8345910310745239,0.1880066394805908,0.0833946838974952,0.7996212244033813,0.1935537755489349,0.1741779595613479,0.8064687848091125,0.228534311056137,0.0488612614572048,0.7953304052352905,0.2306839227676391,0.0756189152598381,0.881595253944397,0.3023701906204223,0.0293863005936145,0.7805652022361755,0.3211808800697326,0.2301322668790817,0.8801791071891785,0.4751040637493133,-0.0495109185576438,0.7293881773948669,0.4486751556396484,0.2274141311645507,0.7809194326400757,0.4846773445606231,-0.1219403743743896,0.6726852059364319,0.4615173637866974,0.0410006567835807,0.7525089383125305,0.5033211708068848,-0.1499171704053878,0.6551333069801331,0.4741287529468536,0.0012904503382742,0.7489079236984253,0.4872802793979645,-0.1570169329643249,0.6556962728500366,0.4622955620288849,0.0054508582688868,0.7546363472938538,0.4802486300468445,-0.1198089122772216,0.6632708311080933,0.461208313703537,0.0277691837400198,0.809707760810852,0.5694234371185303,-0.0788612812757492,0.7541474103927612,0.5476393103599548,0.0791118890047073,0.6856688261032104,0.6350946426391602,-0.2827581167221069,0.6343245506286621,0.5848810076713562,-0.1172674298286438,0.5142537355422974,0.7964687943458557,-0.477093756198883,0.4878244996070862,0.7607088088989258,-0.3453938364982605,0.4971225261688232,0.8602402806282043,-0.4940203726291656,0.4632617533206939,0.8165977597236633,-0.3706948161125183,0.4295083582401275,0.7920293211936951,-0.589461088180542,0.4032382369041443,0.7122611999511719,-0.4491350650787353,1,0
0.7767599821090698,0.1973647028207779,-0.0243627019226551,0.7867393493652344,0.1743180006742477,-0.0184345692396163,0.7921910881996155,0.1728404313325882,-0.0184853933751583,0.7975679636001587,0.1709563434123993,-0.0185337532311677,0.7764905095100403,0.177296832203865,-0.0002653847041074,0.773741602897644,0.1778996288776397,-0.0002975731331389,0.7710489630699158,0.178607776761055,-0.0003537648008204,0.8180206418037415,0.177265778183937,0.026643568649888,0.7808137536048889,0.1881245225667953,0.111089326441288,0.7888066172599792,0.2194945514202118,-0.0078223757445812,0.7771230936050415,0.2191431224346161,0.0170675385743379,0.8647953867912292,0.2925410568714142,-0.038552563637495,0.7649127840995789,0.3125301301479339,0.1863116174936294,0.8519653081893921,0.4647371470928192,-0.126591145992279,0.7030258774757385,0.4361158609390259,0.1519232392311096,0.7457025647163391,0.4921189248561859,-0.2041435539722442,0.6463509798049927,0.4657996594905853,-0.0491097643971443,0.7135396003723145,0.5220469236373901,-0.2371229827404022,0.627461314201355,0.4850178062915802,-0.0949241742491722,0.7060573101043701,0.5050737857818604,-0.2424676865339279,0.627414882183075,0.4736939668655395,-0.1183169931173324,0.7124685049057007,0.4967511892318725,-0.2046339213848114,0.6355894804000854,0.4717240631580353,-0.0676883086562156,0.8053088188171387,0.5804665684700012,-0.0851652771234512,0.7496479153633118,0.5532696843147278,0.0854993015527725,0.6773122549057007,0.623826265335083,-0.274773359298706,0.6301661729812622,0.5714528560638428,-0.113183319568634,0.5128129720687866,0.7920112609863281,-0.4430305361747741,0.4843360483646393,0.7569205164909363,-0.3319889008998871,0.500515341758728,0.8598488569259644,-0.458308458328247,0.46181121468544,0.8138136863708496,-0.3556025326251983,0.4258528649806976,0.7603480815887451,-0.560589075088501,0.4018600583076477,0.7116630673408508,-0.4361243844032287,1,0
0.757219672203064,0.1848986148834228,-0.0634679645299911,0.7670987844467163,0.162348523736,-0.0614449568092823,0.7716267704963684,0.1611048728227615,-0.0615146942436695,0.7772594094276428,0.1593904495239257,-0.0615508742630481,0.7576406002044678,0.1636595875024795,-0.0413658358156681,0.755898654460907,0.1639138162136078,-0.0414086058735847,0.7540486454963684,0.1641258597373962,-0.0414746701717376,0.7974724173545837,0.165395587682724,-0.0283106230199337,0.766112208366394,0.1724803894758224,0.0623504295945167,0.7681535482406616,0.2085987329483032,-0.0507857389748096,0.7582178711891174,0.2107967436313629,-0.0241285916417837,0.847315788269043,0.2830297350883484,-0.1060086712241172,0.746709942817688,0.3106914758682251,0.1570454835891723,0.8197180032730103,0.4547941088676452,-0.1982752531766891,0.6815443634986877,0.4294877350330353,0.1132597103714943,0.7079389095306396,0.507500410079956,-0.2539524435997009,0.6161398887634277,0.4684710502624511,-0.0932468026876449,0.6796943545341492,0.5429824590682983,-0.284544825553894,0.6006656289100647,0.4924414753913879,-0.1339863240718841,0.6746125221252441,0.5256279706954956,-0.288474291563034,0.6017287969589233,0.4831019937992096,-0.1564296782016754,0.6811472177505493,0.5149527788162231,-0.2534810304641723,0.6083523631095886,0.4779557585716247,-0.1114927977323532,0.802735447883606,0.5936670303344727,-0.0887575596570968,0.7483742833137512,0.5734155774116516,0.0891557410359382,0.6660160422325134,0.5969827175140381,-0.2747772336006164,0.6245218515396118,0.5729336738586426,-0.12247796356678,0.5142444968223572,0.7895216941833496,-0.4355553686618805,0.4857084155082702,0.7513507604598999,-0.3248435258865356,0.5005252361297607,0.8594216108322144,-0.449894368648529,0.4655479788780212,0.8031228184700012,-0.346033364534378,0.4327051043510437,0.7530469298362732,-0.548564076423645,0.4095303416252136,0.6987453699111938,-0.4248887002468109,1,0
0.7355790734291077,0.1734022498130798,-0.0721579939126968,0.7458622455596924,0.1508595496416092,-0.0677415952086448,0.7511101961135864,0.1492963880300521,-0.0677817016839981,0.7568458318710327,0.1480338126420974,-0.0678005665540695,0.7358932495117188,0.1530426293611526,-0.0497692003846168,0.733863353729248,0.1532966792583465,-0.0498225577175617,0.7322882413864136,0.1535472571849823,-0.0498840473592281,0.7772077918052673,0.1575606018304824,-0.028536656871438,0.7452511787414551,0.1611453294754028,0.0521019175648689,0.7472532987594604,0.1988632977008819,-0.0580887869000434,0.7375107407569885,0.202657014131546,-0.0343954302370548,0.8270061612129211,0.2782864272594452,-0.1199865937232971,0.726560115814209,0.3072746992111206,0.1466926634311676,0.7899060845375061,0.4444024860858917,-0.2225827425718307,0.6580458879470825,0.425476998090744,0.1019038558006286,0.6855830550193787,0.5146698951721191,-0.2741168141365051,0.5929155945777893,0.468816727399826,-0.099808283150196,0.6534589529037476,0.547960638999939,-0.305298388004303,0.5733358263969421,0.4935811758041382,-0.1399489492177963,0.6446406841278076,0.5318809151649475,-0.3078332543373108,0.5742552280426025,0.4874211549758911,-0.1626631319522857,0.6512914896011353,0.5217850804328918,-0.2730858922004699,0.5831540822982788,0.4823038876056671,-0.1180413514375686,0.8003479242324829,0.5923841595649719,-0.0907341763377189,0.7459583282470703,0.5766307711601257,0.0910931825637817,0.6624704599380493,0.5721089839935303,-0.2495136559009552,0.619354248046875,0.5617597103118896,-0.1119995564222335,0.5159454345703125,0.7842376828193665,-0.3780793845653534,0.490245521068573,0.7529773116111755,-0.2798525989055633,0.5077639222145081,0.8571606874465942,-0.3902794420719147,0.4760090708732605,0.8077404499053955,-0.3016495108604431,0.440445989370346,0.7574852108955383,-0.4844837784767151,0.4096131324768066,0.7078371047973633,-0.3760819733142853,1,0
0.7141562700271606,0.1712152957916259,-0.0778345614671707,0.7235875129699707,0.1483407914638519,-0.0747665017843246,0.7290307283401489,0.1467394530773162,-0.0748011916875839,0.7345961332321167,0.145355686545372,-0.0748047977685928,0.7148585319519043,0.150693193078041,-0.0568922534584999,0.713481068611145,0.1509279757738113,-0.0569598786532878,0.7122894525527954,0.1510967314243316,-0.0570289976894855,0.755394697189331,0.1542195230722427,-0.035142358392477,0.7254229784011841,0.1579938679933548,0.0438030734658241,0.7263987064361572,0.195404440164566,-0.0627102777361869,0.7171350121498108,0.1992859542369842,-0.0395426675677299,0.807159423828125,0.2697388529777527,-0.1275915950536728,0.709750771522522,0.2960554957389831,0.1428677141666412,0.7668551206588745,0.4326450824737549,-0.2365638762712478,0.6387728452682495,0.4158110022544861,0.0942877978086471,0.6639150977134705,0.52174973487854,-0.2857266366481781,0.5682897567749023,0.4708366394042969,-0.1080198734998703,0.6337729692459106,0.5585275292396545,-0.3177141547203064,0.5498444437980652,0.4966893196105957,-0.1467203795909881,0.6236780285835266,0.5418426990509033,-0.318168580532074,0.5512067675590515,0.4948571026325226,-0.1689795553684234,0.6267771124839783,0.5322238206863403,-0.2838079929351806,0.5589403510093689,0.48855921626091,-0.1256589591503143,0.7964361310005188,0.5907230973243713,-0.0927185788750648,0.7431331276893616,0.575807511806488,0.0930531173944473,0.653374969959259,0.5723065137863159,-0.2374403029680252,0.6107723116874695,0.552980363368988,-0.1320626884698867,0.5142971277236938,0.7755350470542908,-0.3676723837852478,0.486626386642456,0.7584346532821655,-0.3030990660190582,0.5041360855102539,0.850436806678772,-0.3792235553264618,0.4784663319587707,0.8164011836051941,-0.3204862773418426,0.4362910687923431,0.7637549638748169,-0.4670009613037109,0.4109544157981872,0.7133594751358032,-0.4017179608345032,1,0
0.6918461918830872,0.1710366904735565,-0.081653282046318,0.7015287280082703,0.1469985395669937,-0.0756343454122543,0.7066826820373535,0.1454966068267822,-0.0756162256002426,0.712189257144928,0.1442911922931671,-0.0755273178219795,0.6923376321792603,0.1496922969818115,-0.0614374056458473,0.6909152269363403,0.1499684900045395,-0.0615195631980896,0.6896799802780151,0.1502328515052795,-0.0615153685212135,0.7338301539421082,0.1526036560535431,-0.0231894664466381,0.7021000981330872,0.1565179526805877,0.0439174734055995,0.7039116621017456,0.1948790401220321,-0.0615783557295799,0.6943656206130981,0.1989045441150665,-0.0426009073853492,0.7868348360061646,0.2668230235576629,-0.1228937059640884,0.6847893595695496,0.2947873175144195,0.142713189125061,0.7338815927505493,0.4255330860614776,-0.2240665405988693,0.6059644818305969,0.4152194559574127,0.1162573844194412,0.6320716738700867,0.5244559049606323,-0.2780973017215729,0.5326257944107056,0.4805978238582611,-0.048040248453617,0.601543664932251,0.5584526658058167,-0.3095039129257202,0.5150505304336548,0.5082364082336426,-0.0810001045465469,0.5945864915847778,0.5433059930801392,-0.309825599193573,0.5146533846855164,0.5071836709976196,-0.1067467555403709,0.600440502166748,0.5319754481315613,-0.276887834072113,0.5226631164550781,0.500825047492981,-0.0659782886505127,0.785508930683136,0.5987884402275085,-0.0946705937385559,0.7303226590156555,0.5863397121429443,0.0948866456747055,0.6453935503959656,0.530298113822937,-0.2742857038974762,0.5932976007461548,0.5288342237472534,-0.1355861723423004,0.5179152488708496,0.7706547379493713,-0.4181313514709472,0.4853542745113373,0.7607211470603943,-0.337386280298233,0.512572169303894,0.8470041155815125,-0.4301884174346924,0.4816426336765289,0.8213043808937073,-0.3581735789775848,0.4454774260520935,0.7804243564605713,-0.5176734328269958,0.4101291298866272,0.7227893471717834,-0.4412257075309753,1,0
0.6689192652702332,0.1704037487506866,-0.0427403524518013,0.6784476041793823,0.1454158723354339,-0.0369395986199379,0.6834959983825684,0.1439513564109802,-0.0369012951850891,0.6888613104820251,0.1426545977592468,-0.0367983654141426,0.6697191596031189,0.148338183760643,-0.0198974218219518,0.6685128211975098,0.1486128568649292,-0.0200216807425022,0.6675180792808533,0.1488108038902282,-0.0201398991048336,0.7107968926429749,0.1507856547832489,0.0088306348770856,0.6809208393096924,0.1547101736068725,0.0855243355035781,0.6814653873443604,0.194030299782753,-0.0264407955110073,0.6722816824913025,0.1980043798685073,-0.0041563115082681,0.7632047533988953,0.2677270174026489,-0.0931393429636955,0.6672752499580383,0.2944121658802032,0.1742781698703766,0.692883312702179,0.4284424185752868,-0.1936063319444656,0.5858767032623291,0.4147862792015075,0.1719228774309158,0.5939332246780396,0.5278543829917908,-0.2294071912765503,0.5093129873275757,0.4833137094974518,0.0281709767878055,0.567388117313385,0.5608129501342773,-0.2554189562797546,0.4920796751976013,0.5121913552284241,0.0007353322580456,0.5608090162277222,0.5520403385162354,-0.254661500453949,0.4919195771217346,0.5135362148284912,-0.0241054091602563,0.5660555362701416,0.5359821915626526,-0.2278973311185836,0.4990894794464111,0.507591724395752,0.0111523028463125,0.7675328254699707,0.598310649394989,-0.0958647429943084,0.7149478197097778,0.5844573378562927,0.0958571955561637,0.6234564781188965,0.5127713680267334,-0.2760175168514251,0.5796124339103699,0.4979671537876129,-0.0924311205744743,0.5161169171333313,0.7673071026802063,-0.4033022820949554,0.4839141368865967,0.7606092095375061,-0.264095276594162,0.5149712562561035,0.8447648882865906,-0.4136524200439453,0.4823753237724304,0.8229279518127441,-0.2866926789283752,0.4411754012107849,0.7785626649856567,-0.4982516765594482,0.407644659280777,0.7331559062004089,-0.3630266785621643,1,0
0.6462398767471313,0.1697594970464706,-0.0470299646258354,0.6554867029190063,0.142800971865654,-0.0448693856596946,0.6600540280342102,0.1412801295518875,-0.0448036417365074,0.6650598645210266,0.1401111185550689,-0.0446766540408134,0.6474862098693848,0.1455853730440139,-0.0254651270806789,0.6464604139328003,0.1455719321966171,-0.0256083011627197,0.6456511616706848,0.145444631576538,-0.0257626064121723,0.6874729990959167,0.1494177728891372,-0.0121514368802309,0.6591809988021851,0.1522322297096252,0.0769542008638382,0.6585899591445923,0.1920606642961502,-0.0344891175627708,0.6496873497962952,0.1952302753925323,-0.0087524931877851,0.7410104870796204,0.2685545086860657,-0.1030989438295364,0.6446419358253479,0.2934824228286743,0.1564953625202179,0.6614257097244263,0.4285027682781219,-0.1817152053117752,0.5617083311080933,0.4146319925785064,0.1484481245279312,0.5630782842636108,0.5100265741348267,-0.1966722905635833,0.478955328464508,0.4877334535121918,0.0196282640099525,0.5373521447181702,0.5590372681617737,-0.221266433596611,0.4585402607917785,0.5184964537620544,-0.0049733920022845,0.5291074514389038,0.550003707408905,-0.2209399193525314,0.4588017463684082,0.5197678804397583,-0.0305998586118221,0.5353318452835083,0.5354325771331787,-0.1953175514936447,0.4677245020866394,0.5130262970924377,0.0028943421784788,0.7502105236053467,0.6002400517463684,-0.0965109765529632,0.6955604553222656,0.5845960974693298,0.0962899774312973,0.621794581413269,0.5105752944946289,-0.2854302823543548,0.5652235746383667,0.4880697429180145,-0.0769160240888595,0.5080768465995789,0.7675212621688843,-0.4070368707180023,0.4826603531837463,0.7607073187828064,-0.2675118148326874,0.5121497511863708,0.841538667678833,-0.4171195030212402,0.4839950501918793,0.8246915936470032,-0.2880894541740417,0.427701324224472,0.7674363255500793,-0.508053183555603,0.4092784821987152,0.7393545508384705,-0.3704611957073211,1,0
0.6197423934936523,0.1691263914108276,-0.0902770012617111,0.6294499039649963,0.1425011903047561,-0.0892607197165489,0.6343375444412231,0.141115590929985,-0.0892093777656555,0.639841616153717,0.1400232166051864,-0.0891058295965194,0.6210811138153076,0.1445556432008743,-0.0697271153330802,0.619888424873352,0.1441680639982223,-0.0698664039373397,0.6189557313919067,0.1436521857976913,-0.0699884667992591,0.662257194519043,0.1490684896707534,-0.0567324236035347,0.6328226923942566,0.1508424282073974,0.0324821695685386,0.6316983699798584,0.1915976256132125,-0.0776990056037902,0.6227328777313232,0.1936740726232528,-0.0516940467059612,0.7148030996322632,0.2689832150936126,-0.1415896266698837,0.6186443567276001,0.2917747497558594,0.1252982169389724,0.6306911706924438,0.4293434917926788,-0.2105693072080612,0.5340004563331604,0.4133946299552917,0.1469358950853347,0.524147629737854,0.4996472299098968,-0.2009142339229583,0.4427469670772552,0.4943000674247741,0.0651548653841018,0.4978354573249817,0.5388303399085999,-0.2254091799259185,0.4207263886928558,0.5228884220123291,0.0496598556637764,0.485934317111969,0.5310596227645874,-0.2250035256147384,0.4217696785926819,0.5250935554504395,0.016869556158781,0.4961563050746918,0.5206563472747803,-0.1995376646518707,0.4302809238433838,0.5198438167572021,0.0461319908499717,0.7285181283950806,0.5995932817459106,-0.0976196527481079,0.6737259030342102,0.5825396180152893,0.0972946733236312,0.6000455021858215,0.5046356916427612,-0.2982409596443176,0.5403671860694885,0.4699494540691376,-0.0285979900509119,0.5014408826828003,0.7692738771438599,-0.3978667557239532,0.4781077802181244,0.7564533948898315,-0.195042684674263,0.5100278854370117,0.8457438349723816,-0.4060096144676208,0.4833671152591705,0.8199790120124817,-0.2135213166475296,0.4260082840919494,0.7771303653717041,-0.4889039993286133,0.402226984500885,0.7553742527961731,-0.2764298319816589,1,0
