nose_x_norm,nose_y_norm,left_eye_inner_x_norm,left_eye_inner_y_norm,left_eye_x_norm,left_eye_y_norm,left_eye_outer_x_norm,left_eye_outer_y_norm,right_eye_inner_x_norm,right_eye_inner_y_norm,right_eye_x_norm,right_eye_y_norm,right_eye_outer_x_norm,right_eye_outer_y_norm,left_ear_x_norm,left_ear_y_norm,right_ear_x_norm,right_ear_y_norm,mouth_left_x_norm,mouth_left_y_norm,mouth_right_x_norm,mouth_right_y_norm,left_shoulder_x_norm,left_shoulder_y_norm,right_shoulder_x_norm,right_shoulder_y_norm,left_elbow_x_norm,left_elbow_y_norm,right_elbow_x_norm,right_elbow_y_norm,left_wrist_x_norm,left_wrist_y_norm,right_wrist_x_norm,right_wrist_y_norm,left_pinky_x_norm,left_pinky_y_norm,right_pinky_x_norm,right_pinky_y_norm,left_index_x_norm,left_index_y_norm,right_index_x_norm,right_index_y_norm,left_thumb_x_norm,left_thumb_y_norm,right_thumb_x_norm,right_thumb_y_norm,left_hip_x_norm,left_hip_y_norm,right_hip_x_norm,right_hip_y_norm,left_knee_x_norm,left_knee_y_norm,right_knee_x_norm,right_knee_y_norm,left_ankle_x_norm,left_ankle_y_norm,right_ankle_x_norm,right_ankle_y_norm,left_heel_x_norm,left_heel_y_norm,right_heel_x_norm,right_heel_y_norm,left_foot_index_x_norm,left_foot_index_y_norm,right_foot_index_x_norm,right_foot_index_y_norm,phase,GOOD,BAD
0.35168644896831813,-1.4521121758613438,0.3760303566099908,-1.535448954622698,0.3781007280643573,-1.5354665474514628,0.3810201226684473,-1.5356062751106923,0.39144928688975666,-1.5321527802692254,0.4044819642191906,-1.530759563560494,0.41938901084662267,-1.5306279556683873,0.44792221083794703,-1.4925062129019964,0.49478076664064025,-1.4999111021938862,0.366926180498677,-1.355430221510891,0.38474044207951563,-1.3530668054055908,0.4588224907141637,-1.0469141437472123,0.5919193451171777,-0.9229825892580159,0.43887256121835017,-0.45472182191597477,0.6631683280606817,-0.1673177025429424,0.23346297799154167,-0.5485709925116417,0.28453146388532236,-0.5072334836411975,0.15745716480890157,-0.5398460771896644,0.1854805674769444,-0.5343426794734519,0.15124390772947807,-0.6288743616055639,0.1862660421714817,-0.6259607185031855,0.18445234557781395,-0.6209530776796056,0.21270919155062237,-0.6244902512322491,0.1535169914255432,-0.028719367590953084,0.256476540732409,0.17529451788717007,-0.307183144980221,0.04379060390918676,-0.3120942507946804,0.2032547104236568,-0.8276471356713816,0.3807165063137487,-0.8307903877440511,0.5243062425550733,-0.87248900070235,0.5418505782663678,-0.8619053353566306,0.7134492256469129,-1.032059115287583,0.1403833535958376,-1.054644247538207,0.29496860781525064,0,1,0
0.34949698759615816,-1.4586603169472896,0.37163271329147224,-1.5400614334463267,0.37418305320240025,-1.5405245421086553,0.3775312730076357,-1.5412149478631358,0.38574357164274736,-1.5368046174084888,0.3979018515502007,-1.5357581824206048,0.41236388982951444,-1.5353589605370928,0.444987196959601,-1.4950716082144635,0.4881983420935114,-1.500128869837124,0.36527081936389366,-1.356937904381138,0.3812383977971303,-1.3552161754275844,0.45588059758867233,-1.0527008311163577,0.5726862106189923,-0.9304655185339143,0.41772209032114443,-0.4982379094151442,0.6051731169388788,-0.16861257984985945,0.19314878532759158,-0.5629824514082562,0.25213517191102963,-0.47109082133631913,0.12002746302787004,-0.5846216307891342,0.149184644567633,-0.48681881025217677,0.11831768817591314,-0.6319323561234494,0.1429394159051655,-0.5708259208992926,0.15220288605898244,-0.6216267928016681,0.16977135552255704,-0.5712330370008403,0.15681045918997494,-0.03779185405558135,0.2495587246933126,0.15956066469505742,-0.3071109692724674,0.03452188973910337,-0.31282773642472644,0.19429996058230162,-0.8274274508609065,0.3807848476870279,-0.8329385172460678,0.5231660919216531,-0.8721412040106123,0.5418232868268735,-0.8631327734866153,0.7134199042656381,-1.0127733150776461,0.1404345532385253,-1.0480830246052306,0.294758621615505,0,1,0
0.3102875343590117,-1.5035828157767641,0.3322358851505249,-1.5759483230868534,0.3349417975440249,-1.5779107693032195,0.3384924476546005,-1.5801186129259481,0.3456701526288816,-1.569498295853635,0.3575290161237008,-1.5669334644138846,0.3714107729901299,-1.5644845652047135,0.4028408126768713,-1.532173305236118,0.4426937010711868,-1.519504551358123,0.324980534903137,-1.4008759942215794,0.3397120479538214,-1.3950425054169375,0.4055592994319565,-1.0565842225171318,0.5036584350816055,-0.905570989184262,0.3675441286090455,-0.4930381007696703,0.5043225079802103,-0.16421369601136387,0.12982610477722561,-0.5008526999776053,0.15093394689703934,-0.43219443023155396,0.048235639819878585,-0.4905360847505742,0.04245504227607494,-0.43590561490460966,0.04785795787414917,-0.5535763778443542,0.04421861058521695,-0.5234646725695499,0.07349070938466887,-0.5616293824369628,0.07333440386756496,-0.5273824602060503,0.14816437327380977,-0.05103338983932728,0.23409964667610883,0.15809504672948577,-0.3178326706592655,0.01901133014285345,-0.32385189913682955,0.19205304058029718,-0.827500528765007,0.3802536795877787,-0.8329737029035976,0.5247564385321865,-0.8783859815749063,0.5408683119936586,-0.8640584269385554,0.7097355599339031,-1.0056254389700852,0.15722555500014154,-1.0286815177138011,0.29465712452647647,0,1,0
0.27534129718469275,-1.5166064711427287,0.2981311716187956,-1.5861053059477512,0.30104036012671104,-1.5886309482336822,0.30493621311452695,-1.5911624547958683,0.31240803409790396,-1.5776866862855532,0.3256402095945506,-1.5745872471229811,0.3397691118727641,-1.571500213160179,0.3741042801838598,-1.5405443904282874,0.41771261725950176,-1.5201424041753953,0.2885241338186172,-1.4179907716971965,0.30441902905865503,-1.4094435890555623,0.370397550105267,-1.05752724324875,0.4846697394061636,-0.8955717215222601,0.31624885310855777,-0.49110897943086845,0.44848636549113047,-0.16416069197598232,0.09819746911961846,-0.45139023635588565,0.09535070132145554,-0.40246232406971616,0.016111811142355686,-0.4234307204666591,-0.0074832171441016546,-0.3968745709950667,0.00118328096441258,-0.4918460738463022,-0.010933215974724018,-0.4792290834837116,0.0362634942962492,-0.49655531322813823,0.02543882975135878,-0.496730113770354,0.1511004021230461,-0.05618087109667977,0.23942209763749212,0.15571437611905042,-0.31462468599870447,0.00039383187689752766,-0.31876215844567996,0.1570545887924002,-0.827314225219368,0.38138029727599515,-0.8306336311287738,0.5226782292470561,-0.8789997006398987,0.5411028830438578,-0.8628521904227232,0.709694735549205,-1.0154162992759486,0.12014099970907861,-1.0320480633823335,0.30390756922053475,0,1,0
0.21688692450957914,-1.556006005872717,0.24503392807715002,-1.625203168774238,0.2484330092014431,-1.6269109136844144,0.2527399253998245,-1.628325557556385,0.2576093610205105,-1.6128871736678887,0.26975861896449466,-1.606923655814747,0.2840726970429135,-1.6010240247404215,0.32009621304272673,-1.563378923581563,0.3651825168964389,-1.5333695048175906,0.2295600765947654,-1.4576688031620244,0.2461894724357396,-1.4416755685201723,0.31306658104388396,-1.0537379058171423,0.426893987545749,-0.8887301410744785,0.2686524134686273,-0.4836092467480086,0.37984935374650347,-0.16390807699884472,0.03440237600709645,-0.45851713639838076,0.02943149968465357,-0.3544070612001051,-0.056927524064339506,-0.43327819359329167,-0.07571362027262613,-0.32712035823659424,-0.05786761265783023,-0.5026501006497568,-0.0794394656363193,-0.436471743112302,-0.026366976106942365,-0.5083294266536187,-0.04596065082026581,-0.4425717181629154,0.14993070455926422,-0.05235262644761116,0.23718515818257546,0.15808151378428198,-0.32016450989242384,-0.05497711562080166,-0.31863742980071824,0.09002568564888654,-0.8263908272582954,0.38397230738069654,-0.8303747007772077,0.5228697204216899,-0.8585884104871789,0.5269131388994989,-0.8570799381951286,0.7290132403767179,-1.0340281588147362,0.12269376427268897,-1.050989901235007,0.30551844079796053,0,1,0
0.1889089135952407,-1.567442754251721,0.2205189978404643,-1.640464891340553,0.22385594019136323,-1.641497624221418,0.22783299085040198,-1.6420914385795065,0.23111365870416178,-1.6302542277970133,0.24237679067365536,-1.6242207333397136,0.2558425786368826,-1.61728222317191,0.2985447158693151,-1.5763375644232778,0.3375903640822238,-1.543463333934204,0.1991725811741619,-1.4689074630556078,0.21354005799886408,-1.4555140199619492,0.2993138382550644,-1.0575722402915526,0.395682504924049,-0.9061333958320233,0.2118007926038172,-0.5006481269559412,0.31665433397922665,-0.1843818442485887,-0.04365587747751511,-0.4597585585717428,-0.04298915437714118,-0.34410533221279826,-0.14486009101690456,-0.43805194001393255,-0.14907165633887082,-0.29940714195007684,-0.14958556993298516,-0.4956086837111323,-0.15912122144721352,-0.3835714603106435,-0.11451539353550805,-0.5012205705380619,-0.12945249457874689,-0.40983214047861954,0.16093552643718023,-0.06762996828818224,0.24263786374154536,0.14860687329801409,-0.3202760439158118,-0.055702255934638664,-0.3209210015293163,0.09725588717310402,-0.8282283756678848,0.3839233632288761,-0.8313862884311918,0.5254666926062993,-0.855575751335726,0.5213350844355789,-0.8569022055147854,0.7511012624401886,-1.0475083255322426,0.13581327800051396,-1.0532257693317617,0.31897875919583457,0,1,0
0.1436665861607831,-1.5914737125355558,0.17628684837819877,-1.6643122526677896,0.17960980668572046,-1.664829887821835,0.18378325421202935,-1.6647173952148284,0.1858590388444774,-1.6562352270974443,0.196712799221556,-1.6505977968364425,0.2099682626614075,-1.6432742179903188,0.2521175790822647,-1.599373174587373,0.29267305288174417,-1.5650400926053294,0.15408176633871518,-1.491144798614494,0.16802904521483933,-1.480873067655722,0.2623646688033112,-1.0948036280380768,0.3596436515863381,-0.9239372257676007,0.1498077239197247,-0.5504649281929136,0.23168305737361172,-0.2174383183997402,-0.11418237030895118,-0.4624351495839679,-0.12240532613841082,-0.3330062872039008,-0.20461255507342108,-0.4120287630342832,-0.2192760650744564,-0.26115153580071165,-0.22103602459821076,-0.4379152572673741,-0.23126772059408796,-0.34921244018362607,-0.18919334285729683,-0.46019093617100426,-0.20441316968075174,-0.38314607473307066,0.1759902513291488,-0.09300356389804915,0.24984804778431555,0.13688756830060905,-0.28187631190002616,-0.10882989221572109,-0.3235916154907431,0.09774239655318066,-0.7233664325889947,0.23328544357632514,-0.8119953823468387,0.5254953373403141,-0.7697084245958045,0.39635788438030206,-0.8557040887660755,0.739817718278346,-0.9479040444395724,-0.01194708640353544,-1.0362919949982454,0.31679431629085436,0,1,0
0.11422374670267657,-1.605129920315255,0.14529538889060392,-1.6865530842375198,0.15035896588769285,-1.6876331824265982,0.15646942897083915,-1.6890117948319638,0.15278965200811057,-1.6802276728747199,0.16243024023494007,-1.6766985627019269,0.17347605565936927,-1.672546993437031,0.22739734278938295,-1.627968569739363,0.2523501201906833,-1.6037489396444786,0.12381104895776611,-1.4973469474013958,0.13598494813947548,-1.4894265656717847,0.22475514801288415,-1.095400318147021,0.3313988161023981,-0.942024345356111,0.09915853377817507,-0.5581962997878452,0.1816558752259918,-0.23883052153064882,-0.1787138811896467,-0.45355640978484074,-0.16448026774791877,-0.31711770733829137,-0.26541359683414545,-0.3908591768519771,-0.255711377319367,-0.226770186314108,-0.27666454915295563,-0.41750577150734824,-0.2698169916543756,-0.32955809276597225,-0.24618846932853886,-0.440710712648306,-0.2404014436357634,-0.3597961055293455,0.1751477127156688,-0.0931564861788521,0.24960958601237024,0.13130951383668896,-0.2846127861947781,-0.10464843769683327,-0.34359984942547633,0.0988960801318047,-0.7161286751703717,0.22147005466797312,-0.8210678688114669,0.52235997948568,-0.7562082967841226,0.37697284257220387,-0.8562151829966057,0.7376986846085174,-0.9336484399618884,0.0008783113151936077,-1.0392958577353157,0.3052608637409148,0,1,0
0.07244201890591764,-1.6063617002651591,0.10402238705896456,-1.691795296111299,0.10951676281170782,-1.6930054233488772,0.11595483594332946,-1.6943212767208602,0.11103233989999017,-1.6848760703904104,0.12048577877210544,-1.6811304330943568,0.1315977928534899,-1.6766881310566657,0.18652604388120975,-1.6368610680327809,0.20576961002465652,-1.613322427018006,0.08626411803890664,-1.499997261945017,0.09735944148787308,-1.4922367945178971,0.18718814322530572,-1.1332071943883368,0.2916526688133776,-0.9627605389682653,0.05274944091806308,-0.6013909798384244,0.11854233506629623,-0.27191654261216197,-0.23560942773909743,-0.4533342439344117,-0.2191384801315511,-0.25420597722394744,-0.3138645855764243,-0.3937310933733104,-0.3151829199883613,-0.16743972459886333,-0.32072105226393016,-0.42223079932525537,-0.33273763095764536,-0.2786866239994502,-0.29241419078113934,-0.4414313419804084,-0.29928825029741013,-0.3174758792880186,0.16428876470959544,-0.10753253386885002,0.24245652227581443,0.10103180443405126,-0.31710527485456125,-0.17166628893509717,-0.3511287907150677,0.08141219157575386,-0.7628937972638871,0.226813538081694,-0.8278429122786632,0.5240103221532836,-0.8052320674321523,0.38211355735695446,-0.864930850806027,0.718267856335813,-0.9876807536298449,0.0016041282762908075,-1.058204765421327,0.3004280234595507,0,1,0
0.04536022728770094,-1.6051587905983562,0.07451278507118594,-1.6898848953466956,0.07846496894341269,-1.6910869592044233,0.08340505781551692,-1.6923508798991866,0.08518509120799023,-1.682986645690873,0.09616921895719877,-1.6795290909658454,0.10945981166730848,-1.6758862476660688,0.15211255364974707,-1.6375391249747628,0.17999927357123152,-1.6184156073327283,0.06147108577828281,-1.500544105705794,0.07402018586576758,-1.4937814674383678,0.1444745593767217,-1.1375282637919104,0.26781393473870846,-0.9713716647759874,0.00019165440460405326,-0.6313388237017193,0.0705902609038642,-0.28881287579728115,-0.28677399754382515,-0.44624726608026777,-0.2628216995039875,-0.257857165839933,-0.3617187714352155,-0.37579024236754455,-0.3640745188715672,-0.16261319969192767,-0.37021328836509815,-0.389367169643258,-0.3821617512346209,-0.25800377274630754,-0.34313679715041956,-0.41420982270296247,-0.34848501709496177,-0.3011206383619648,0.14442950594664739,-0.10921941548850383,0.231281805548319,0.10100067866008251,-0.3417188828166913,-0.16943448072190362,-0.357903834182264,0.07899498201326825,-0.7740561087916124,0.30486209295557615,-0.8277948703231897,0.5278155607955057,-0.8111265672647546,0.3871712700777884,-0.8650404676621779,0.718431604972779,-0.9905355284205868,0.004736553992797305,-1.0502045393150132,0.2863228602227156,0,1,0
