nose_x_norm,nose_y_norm,left_eye_inner_x_norm,left_eye_inner_y_norm,left_eye_x_norm,left_eye_y_norm,left_eye_outer_x_norm,left_eye_outer_y_norm,right_eye_inner_x_norm,right_eye_inner_y_norm,right_eye_x_norm,right_eye_y_norm,right_eye_outer_x_norm,right_eye_outer_y_norm,left_ear_x_norm,left_ear_y_norm,right_ear_x_norm,right_ear_y_norm,mouth_left_x_norm,mouth_left_y_norm,mouth_right_x_norm,mouth_right_y_norm,left_shoulder_x_norm,left_shoulder_y_norm,right_shoulder_x_norm,right_shoulder_y_norm,left_elbow_x_norm,left_elbow_y_norm,right_elbow_x_norm,right_elbow_y_norm,left_wrist_x_norm,left_wrist_y_norm,right_wrist_x_norm,right_wrist_y_norm,left_pinky_x_norm,left_pinky_y_norm,right_pinky_x_norm,right_pinky_y_norm,left_index_x_norm,left_index_y_norm,right_index_x_norm,right_index_y_norm,left_thumb_x_norm,left_thumb_y_norm,right_thumb_x_norm,right_thumb_y_norm,left_hip_x_norm,left_hip_y_norm,right_hip_x_norm,right_hip_y_norm,left_knee_x_norm,left_knee_y_norm,right_knee_x_norm,right_knee_y_norm,left_ankle_x_norm,left_ankle_y_norm,right_ankle_x_norm,right_ankle_y_norm,left_heel_x_norm,left_heel_y_norm,right_heel_x_norm,right_heel_y_norm,left_foot_index_x_norm,left_foot_index_y_norm,right_foot_index_x_norm,right_foot_index_y_norm,phase
-0.44904931013598787,-1.4936355816645885,-0.4085945714549876,-1.55225582297274,-0.39488563873256527,-1.5519380930950037,-0.38036021268691533,-1.5502456625904797,-0.4282714710189074,-1.5552014258033098,-0.4298624539474709,-1.5567316752859743,-0.43072291607480734,-1.558364968977151,-0.30757734937595615,-1.4845995625576147,-0.3747479264507228,-1.5122269553203636,-0.4266306240275836,-1.3942355641333308,-0.4483929713394584,-1.3991888709883895,-0.2328085208067855,-1.0240987406629718,-0.4547917833340669,-0.9837356241268462,-0.5797467031673629,-0.6436886306761631,-0.7479335197780523,-0.657813916040845,-0.9918313009811494,-0.43594696205404143,-1.0322607391771037,-0.4370660786547108,-1.0788054028629537,-0.3556796994313846,-1.1027633655688327,-0.3817680612324359,-1.088179846661888,-0.39782256999080895,-1.1069611581823398,-0.3947572811278255,-1.0598321269826636,-0.41928855773755913,-1.08159091257577,-0.40568795039285743,-0.2700707312922415,0.10657797095033855,-0.43778838356858546,0.09602103652023163,-0.6873496660674097,-0.5070027602158992,-0.8180374793034759,-0.5457821400788869,-0.6903682841327357,0.4177363547405256,-0.7279056066885934,0.387788686426872,-0.6449197701023922,0.57617462426369,-0.650171708653514,0.5594684437885531,-0.8670165163587142,0.5651524556716718,-0.8669158056900851,0.5420398484928349,1
-0.46474101485151886,-1.507251172791696,-0.42329439890241,-1.5675292713687383,-0.410091721516682,-1.565878660355273,-0.3952695674522418,-1.562731022098002,-0.44398700240482136,-1.570940845268551,-0.44554556141080187,-1.5724013341905065,-0.4466902241322942,-1.5735668759530563,-0.32362350651790633,-1.492736677538129,-0.39313229055530935,-1.5228087603729061,-0.4435976696980477,-1.4078112394466522,-0.4666348666933013,-1.4135001026363696,-0.25270870329212947,-1.0243485522483275,-0.4782718616355116,-0.9837601877045606,-0.6008915221354969,-0.6456447511874516,-0.7762351827490621,-0.645152619907943,-1.0131180974284728,-0.4372923092054607,-1.069708650310081,-0.42274256521787346,-1.1015463631109712,-0.3577063174107135,-1.1387421291187099,-0.3675776823868107,-1.1126589256689785,-0.40014898643614244,-1.1436418259654069,-0.3829477270521713,-1.0826795703400733,-0.42121913212802464,-1.1171121794907157,-0.393669483088742,-0.2851709450564091,0.11221924220823412,-0.45215979598196593,0.10137589646197696,-0.7004516327845084,-0.5211316072993497,-0.8550064006710217,-0.5441516097902032,-0.6915733732554056,0.41662829174982774,-0.7243915412607672,0.3952407846338752,-0.6413993181443604,0.5431886870225388,-0.6424557976218579,0.560186682800923,-0.866753931712947,0.5653990739919247,-0.8482779454634856,0.5683157532097358,1
-0.48401777373447064,-1.5149421517919721,-0.44372540030216273,-1.5758019772982363,-0.43103806677688344,-1.5735940187064308,-0.41668925285500025,-1.5700510296658459,-0.4636255827875067,-1.5795476158549653,-0.4647677891512276,-1.5810989900144643,-0.4655791241231352,-1.5821962450309677,-0.3444504727904157,-1.499263097318964,-0.41120027577893414,-1.5294481726112277,-0.4629444347774856,-1.4152511172737425,-0.48562030154455993,-1.4225915126110895,-0.27767266732330276,-1.0262882151625472,-0.4863255218607412,-0.9841501345007773,-0.6306036257388692,-0.6472993537822955,-0.7766068296798815,-0.6404260962841328,-1.0384373736112853,-0.4362170385910116,-1.078474040199586,-0.41935512503316524,-1.1252249151203486,-0.3578747007359459,-1.1468167912028853,-0.3630943381823733,-1.140594959785709,-0.40115535621510257,-1.15135368400674,-0.3820148023705773,-1.1183740104779059,-0.4201909007648987,-1.12501145763001,-0.393366368539746,-0.3012959512828226,0.11366259803473391,-0.4519645155391362,0.10083451520915097,-0.7445884517649015,-0.531467101076361,-0.8740296634319606,-0.5425786810912597,-0.71033552518524,0.42359059221720524,-0.7243637844179499,0.39568464848317486,-0.6528862296267355,0.5686780659810237,-0.6449713536155924,0.5539131450526581,-0.8828501985534346,0.5674837848325481,-0.8512055554733797,0.567520875834897,1
-0.49894407736842006,-1.5212237955208827,-0.4590665827637088,-1.5829502240489122,-0.4456352184694595,-1.5806626794653116,-0.429363813319868,-1.5771640276825014,-0.47959952301097647,-1.5867452968057913,-0.48090949861048693,-1.5882615450491586,-0.481958363378893,-1.589347193775192,-0.35557679095194306,-1.504905105484191,-0.42410352315232325,-1.5361661882982351,-0.47608079050338464,-1.4199829220667615,-0.5006082597585726,-1.4276127377585286,-0.29082228738116755,-1.0315300826468063,-0.4998534210154082,-0.9874061595447132,-0.6470931554585647,-0.6471676930057462,-0.7911216933871141,-0.6384659227825215,-1.0599280477536386,-0.43275271440805724,-1.1001324835777289,-0.4196115687845039,-1.1480877107138296,-0.35689191199159165,-1.1735628427972402,-0.3644149989381895,-1.164087933965454,-0.40161555484358236,-1.178672435415507,-0.3845231121088861,-1.1405560265150316,-0.418552878585012,-1.1515094170894495,-0.39461640900963324,-0.3124109701986013,0.11275571074551723,-0.462051303091789,0.09728065678542751,-0.7653198657201017,-0.5356198195247622,-0.8865439465522418,-0.5426185969050457,-0.7081193992038444,0.4276585663224917,-0.7258697773676216,0.3954783144303737,-0.6510115373755704,0.5758690533569225,-0.6480147808944101,0.5448275689276454,-0.8826134056642675,0.6019017786544506,-0.8517684298567059,0.5750542794841349,1
-0.5123069092808461,-1.5302082311146563,-0.47251194829725535,-1.5924612413399386,-0.45900296309742844,-1.589611252235622,-0.44275636716132855,-1.5855340053797484,-0.49244062453274806,-1.597291668897481,-0.4936051837521891,-1.598980660501125,-0.4945034737892057,-1.6001015579611786,-0.368258474854348,-1.5093856862861355,-0.4368778117427116,-1.5435108208527377,-0.49127852167107844,-1.427763742352528,-0.5152425024534975,-1.4369057532973395,-0.3011905735344277,-1.0339203643941972,-0.5180589622742338,-0.9884900274113624,-0.6517545856014318,-0.6428206766576238,-0.8026425026067353,-0.6356106525089963,-1.0609909137613418,-0.424739706903945,-1.1092976456945363,-0.42043555399893434,-1.1554801194269868,-0.34309098867062876,-1.1862097692371794,-0.36315943166331655,-1.1696650942855147,-0.3910372501008639,-1.1892990075884344,-0.38318550248444694,-1.1421659233984354,-0.4096985685441807,-1.16316188708562,-0.39360303861102447,-0.31418617996002307,0.115623999715231,-0.46579037089147923,0.09650199137188013,-0.7729382593482316,-0.5323182290441659,-0.8849162410749951,-0.5425625919478568,-0.7051079045760554,0.4312134072893237,-0.7172830875059889,0.395611694657363,-0.6514657179275101,0.5502121507984251,-0.6342169280206615,0.5427988630442108,-0.8761320600485385,0.6208029604341487,-0.8274848769282221,0.5841275738202903,1
-0.5220674925214512,-1.5355838472795702,-0.48156338104924495,-1.597308617766104,-0.466787652146685,-1.5942499610691034,-0.4498331339008553,-1.589500654726963,-0.5010462283492209,-1.60230601624316,-0.5021542913399186,-1.6035365286687644,-0.5027816451147451,-1.6043338624013748,-0.37684467344442635,-1.5103516489797555,-0.44163528547444203,-1.5453532734081528,-0.5016433689234585,-1.4320721324746943,-0.524758678095844,-1.4425316109102193,-0.3073798582111322,-1.0384174642021546,-0.5260241936196913,-0.9885045199222139,-0.6578517568617072,-0.6445681295762282,-0.8069491118695173,-0.6270142600341665,-1.0782627934312419,-0.42336844517803707,-1.1171258122763472,-0.4022340657304317,-1.1692988513417926,-0.3440003323176169,-1.194551928682665,-0.3436963580434008,-1.1817221264066418,-0.3913520323492743,-1.1954116539026698,-0.3651090428265107,-1.1533886536024918,-0.4091695918981005,-1.17153118928448,-0.3761819352065092,-0.3224825283330712,0.11457562621837922,-0.4716173427968959,0.09488644486560219,-0.7900735655260396,-0.529114401602873,-0.9059037303278683,-0.5412608451468807,-0.7048165805443624,0.4311527352523691,-0.7130323603825071,0.3984713863748768,-0.6519481465938215,0.5233285431688692,-0.6251991473701407,0.543221602216676,-0.872534601274372,0.6504109144680118,-0.8281482163444003,0.6107807750908849,1
-0.5260949367235089,-1.5458150686691838,-0.4839212388740529,-1.6054088873800465,-0.46889840037968583,-1.6017368781475168,-0.4523206874159954,-1.59610475682232,-0.504245634346525,-1.6117453692962047,-0.5057619439988367,-1.613069714588678,-0.5068626379162202,-1.613997235283175,-0.3812327109673318,-1.5124022778563002,-0.44959290211080816,-1.5516422862103778,-0.5081195561878675,-1.4418368301145668,-0.5322601490940532,-1.4531130475090963,-0.3120164791405076,-1.0383052086519997,-0.5335517020102779,-0.9913584391989647,-0.6835813676102392,-0.6349340487608524,-0.8181335228923393,-0.6274416662863975,-1.087395040353912,-0.413649742837435,-1.1230385110679872,-0.40453284815083645,-1.1782142018732444,-0.33625469935692626,-1.1996340100938914,-0.34774947118417004,-1.1927485936247602,-0.3873975419730285,-1.2015663039347968,-0.3688837278138869,-1.1664327730940731,-0.4032017478744916,-1.1762618887165015,-0.3790717173067231,-0.31816228628465754,0.11537074922899525,-0.47467771894433647,0.09369019863090955,-0.7652223483165754,-0.5486828529711837,-0.8961313565699602,-0.5472038799569979,-0.7067760171386422,0.4319115041679678,-0.704460163031726,0.4056734273607471,-0.6514794735310302,0.5347825394571071,-0.6152066839559113,0.544076169085361,-0.8725497078746663,0.6614237489004986,-0.8056539972345241,0.629016038278745,1
-0.5305716487619634,-1.547678400265656,-0.48324721430156903,-1.6073620602620093,-0.4673329635719453,-1.6034013675823906,-0.44966585593662,-1.5976474109117302,-0.5070149320980497,-1.6139097275375673,-0.5089318737028836,-1.6152105532043792,-0.5102307956924226,-1.6161157210431558,-0.3827880767082094,-1.5127303244366763,-0.4526527869866945,-1.552215047433734,-0.5116554831998594,-1.4440974161716256,-0.5352269380104019,-1.4549177335637755,-0.31062225046943664,-1.0382737672725253,-0.5389564260147834,-0.9912335334062868,-0.6789447466808637,-0.6320911830940731,-0.8235394750757307,-0.6232043263127701,-1.1031724719556664,-0.40988046183715604,-1.1316927507683345,-0.4005736906948249,-1.1921103090578506,-0.33641202907218715,-1.207176993538438,-0.3443851207625134,-1.2074926355120683,-0.38812069370094127,-1.2072294367768583,-0.3679380300718814,-1.1789161061064342,-0.4036173636094197,-1.1835759396167498,-0.3776750322778807,-0.3145968829794083,0.115525254132819,-0.47264238089491895,0.09332076242208455,-0.7655878543529662,-0.5406630904832,-0.9086291820931727,-0.5445578913655997,-0.7118054096756714,0.434114857088952,-0.7004280517499026,0.42030079225391187,-0.6541908012391487,0.5412324436933617,-0.6095980822563759,0.547773970074491,-0.8783355357874113,0.663276825203275,-0.8011993924160126,0.645501146554452,2
-0.5276348274104264,-1.5490581364258755,-0.4785496756994618,-1.6082361551749773,-0.46192037922257106,-1.60402589654578,-0.44324395417895995,-1.5981510870727644,-0.5050790765383756,-1.6152171239614177,-0.5079714378142496,-1.616580095479847,-0.5102123730091368,-1.617633872963796,-0.38022560428104024,-1.5132150866428706,-0.45456972859152844,-1.553097309736292,-0.5082384439040054,-1.4447129180202047,-0.5326789580940842,-1.4563424210712124,-0.3075847184492705,-1.0383021382047855,-0.5416810180548678,-0.9912523245432384,-0.673544935391901,-0.6296978308994677,-0.8281246353097944,-0.6217069306152986,-1.1017431173684638,-0.4012866485379862,-1.1314022864618616,-0.3975044716594071,-1.1871710648510334,-0.33128253995597173,-1.20459290516288,-0.34353460688415133,-1.2029058786454532,-0.38481124287547636,-1.2079917674112255,-0.36593855484592697,-1.1740796604723518,-0.3995011220739244,-1.181045522658498,-0.37555028280558267,-0.30676085605272857,0.11258990659594484,-0.46731380398132805,0.09311934108482624,-0.7625105293369026,-0.53621524064856,-0.911925000133006,-0.540139517824217,-0.7088555696279457,0.4336277613428749,-0.6928059735851155,0.41837230576755213,-0.6337320429965787,0.5245063667202761,-0.6021776710646244,0.5382818667383046,-0.863983897054091,0.6655548514005111,-0.7890934787752338,0.6381067727550777,2
-0.5204133811981617,-1.5481700402736105,-0.471813360147057,-1.607853331816298,-0.45539334535229326,-1.6039144393119007,-0.4374187017239833,-1.5981453760409459,-0.49711114319936944,-1.6146833574176833,-0.4998011005948764,-1.6160179580038525,-0.5017873114888651,-1.6170536812581813,-0.37514708458858226,-1.5134247367786633,-0.44850154235295614,-1.5540303572357743,-0.4991764488135985,-1.4438221812833354,-0.5248954972237134,-1.4549486836716956,-0.30141901480717187,-1.037453466594752,-0.531609459920398,-0.9926580980958352,-0.669933843832103,-0.6287893469776996,-0.8187360674536743,-0.6407326497340089,-1.0906522935767338,-0.3978718199641264,-1.1267391368685544,-0.39911559672169644,-1.177069784787529,-0.3300155506174615,-1.2002932965197466,-0.34407684786219733,-1.1932035110840313,-0.381624487120695,-1.2044311540036308,-0.3665621012662077,-1.1644406669414331,-0.39505744804749576,-1.175626797414695,-0.3767577054681354,-0.3035754512947215,0.12091745071269028,-0.4629473824068113,0.09323208790653546,-0.7608451187678643,-0.5297257890521851,-0.90054223822014,-0.5396663004995486,-0.7118550281026546,0.42367730164653716,-0.6801193769671677,0.41793188081913246,-0.6462363778678856,0.5239382111677414,-0.5904664941177165,0.5378706724473651,-0.8690567671236746,0.6479552936039005,-0.7812736638098456,0.6309346993340189,2
-0.513009918875033,-1.5468591435399357,-0.46535043721461383,-1.6066562258563852,-0.44916721530901715,-1.6028766281534663,-0.4314259256689943,-1.597285220958331,-0.4899950747354996,-1.6132758644146465,-0.49252880777674285,-1.614597446304627,-0.49439613095459367,-1.6156280112076358,-0.36793865707250617,-1.5131431767691117,-0.4411236261506505,-1.5536373399923435,-0.49142516623003357,-1.4429276986008646,-0.517041293249525,-1.453775650017943,-0.29423539650458735,-1.0366587120378017,-0.5245105859609283,-0.9948589946590479,-0.6563555893431213,-0.6193370366374105,-0.8118113492601998,-0.6541139043297207,-1.0730928972296863,-0.3963707397299977,-1.1171890634889619,-0.41194527617983084,-1.161309547690175,-0.32815412269826216,-1.1921804380722254,-0.35725864620686804,-1.1770616788068833,-0.3793679540539591,-1.196798022228872,-0.38351735641936885,-1.1484163713836488,-0.39352296134767545,-1.1678064911777526,-0.39220451131385353,-0.3027066375509622,0.12097959656430778,-0.4613070266870418,0.09302698203261998,-0.7585105963418851,-0.5262590085114593,-0.8963321638177757,-0.5393694496628697,-0.7106668878486077,0.425127535274797,-0.6836476892700681,0.4009702391357655,-0.6489290372569412,0.5351826801380751,-0.5895338150718996,0.538430722019254,-0.8780079804785894,0.6438777397033054,-0.7868579475674438,0.6275829991548852,2
-0.5093076964419144,-1.545847922454377,-0.45952272840186575,-1.6057603921771402,-0.44330315240125173,-1.6020937869317073,-0.4259170520949795,-1.5966791760871717,-0.483116044796574,-1.6123328686661895,-0.4850882544512654,-1.6136232548124727,-0.4862041777868319,-1.6146108948634257,-0.3654771409497433,-1.5133975326163445,-0.43498002972849487,-1.5540876517807933,-0.48643851431822754,-1.4421105297792498,-0.5123864952726408,-1.4527908347784273,-0.2857300120851895,-1.0349941611939835,-0.5160729970160223,-0.9991637616535014,-0.6534276108795615,-0.616565405346003,-0.8011876018987096,-0.6622541511663936,-1.0600813244785765,-0.39679888288956017,-1.1081222785009008,-0.41903235962199764,-1.152926735523572,-0.32889962728189504,-1.1837160748276105,-0.36692871266359556,-1.1744988379260486,-0.37949863228739983,-1.190578769987356,-0.39150039635866946,-1.1416068563696549,-0.3940795720186844,-1.1605536035860133,-0.39645499280155816,-0.2849889289455452,0.11963056487623139,-0.44930894715242936,0.0928994970642821,-0.6629160296790908,-0.5171514479843923,-0.888636763373511,-0.5390105757924619,-0.6995363938788689,0.4264382477816389,-0.6678771354700739,0.412120629603453,-0.6424828175573437,0.5360431422654116,-0.5768808705554205,0.5398588484275708,-0.8775127787518665,0.643364606564851,-0.7827548475460256,0.6294203547679245,2
-0.4792453162203344,-1.5411605163280768,-0.42979711483075056,-1.602157897869542,-0.4120214361819275,-1.59935052657256,-0.3931362207277437,-1.5943959915386157,-0.4575200599108084,-1.6068605948229693,-0.4605381867045802,-1.608187396473214,-0.46264426785781526,-1.6096101188944338,-0.3359912678971209,-1.512908840237716,-0.41401452487767615,-1.553892678382685,-0.4540696141492627,-1.4358457121010735,-0.48354762685701647,-1.4476239476151418,-0.253373639340859,-1.0324130204477513,-0.48686199039802425,-1.0063920856675261,-0.6204446212677359,-0.6143901777215018,-0.7778291133069514,-0.6785157308848994,-1.0192076539796566,-0.3977871984389002,-1.089070276354036,-0.4293649057696833,-1.1130739273144639,-0.33150533160584156,-1.1597168453111715,-0.3852302975112845,-1.1215077089048242,-0.37963508296160353,-1.1659858387975592,-0.3985201755978987,-1.0898623289174378,-0.3942375158233882,-1.1363270381578272,-0.39955724984900187,-0.2626441792060613,0.11836750571015549,-0.42018047415555193,0.08438011140558699,-0.6267790766887327,-0.4926394537831644,-0.8323515357628932,-0.5469412953112307,-0.6659908983373829,0.4270344058127681,-0.6674165683879283,0.402162800833801,-0.6345895574945895,0.5540779666591219,-0.5819532493534499,0.5345339560506371,-0.8618052305287097,0.6176797015277592,-0.7964890807534939,0.5858244257688031,2
-0.44342547901826956,-1.5370982532546091,-0.3971427858887441,-1.598297363178054,-0.37919860109680004,-1.5962491906592806,-0.3597995155968304,-1.5917646796849019,-0.42183212912107004,-1.6026467744750035,-0.4243302449746274,-1.604275585313247,-0.4262705219782901,-1.6062862369670616,-0.29799018499401486,-1.5115077951738294,-0.37332323894328595,-1.5527909405132487,-0.4187425223161493,-1.4307541123034824,-0.4464232180425384,-1.4429237684284302,-0.21321710249331188,-1.0285555562034776,-0.4474462910543443,-1.0110063537411815,-0.5675884691060523,-0.6142894670528727,-0.7396897374613131,-0.6975128334355724,-0.9665177972390997,-0.3991185443510222,-1.0434414656632687,-0.4557895429496451,-1.057570312746719,-0.33270943818540283,-1.1080993115557378,-0.40971588586646934,-1.0632798707506608,-0.38103250489777735,-1.111500507343966,-0.42018905849657007,-1.0363416091606903,-0.3972170778001483,-1.0879100157606951,-0.4213549687127854,-0.22885820623875114,0.11480234804068339,-0.3770463404174618,0.0651448649689726,-0.6356841105175444,-0.49281631154270833,-0.7984313228433737,-0.5510230250200373,-0.6621447333388577,0.4529086960340381,-0.6824303183585411,0.3746226087719385,-0.6291843422185295,0.6229817497774185,-0.6263379148329815,0.5276057989562827,-0.848888964459132,0.6178506640286516,-0.8755810990004039,0.5437610183832849,2
-0.40226552002108806,-1.528105773089134,-0.3576698534089895,-1.5901149283966565,-0.34073596856843985,-1.58899771547326,-0.3224444547876138,-1.5853392162084732,-0.38187234653101554,-1.5929000082468627,-0.38416756723265166,-1.5943433640733624,-0.38585533065741,-1.5963624901614883,-0.2609109731625313,-1.5091394978284927,-0.33336321071745423,-1.5489690320477165,-0.37813991089730814,-1.4233589401878324,-0.4052335371163224,-1.4330684311867916,-0.16903263017215284,-1.0275373959072145,-0.4165519424555766,-1.0109951773133214,-0.5221544475865604,-0.6165848105723974,-0.7141890592570795,-0.699653180779719,-0.9224275262384756,-0.4072092955786005,-1.018942612976118,-0.4658574165474577,-1.01337552372292,-0.3504616586175086,-1.0822427071104221,-0.43134006305370043,-1.017922119139972,-0.38574674673273035,-1.0845375593583926,-0.43272053612125133,-1.00400758927208,-0.3993323702950263,-1.059304132879692,-0.43234299393178055,-0.2009601228495894,0.11276086909683726,-0.35632008481358163,0.06106239835283464,-0.5915718551148657,-0.4991885948733853,-0.7761560880288216,-0.554441292494777,-0.6551561498433258,0.45377898359246027,-0.6935816913693372,0.37492916222181455,-0.6194188462623814,0.6365958670898632,-0.6452933821194287,0.5522010636859624,-0.8431701951135474,0.5974405416699562,-0.9241773126969628,0.5397448734269759,2
-0.3567246469385383,-1.515847810902303,-0.3111599471856055,-1.579910358488863,-0.2933768994634681,-1.5788542474650311,-0.2747916052931775,-1.575853437993548,-0.339730090061034,-1.5817062630645091,-0.343322267665992,-1.5827369507854065,-0.3462124182198716,-1.5842164150711466,-0.21731357034874707,-1.5051931134328926,-0.2959666374619003,-1.5414690962731143,-0.3294291081107114,-1.412665370856689,-0.36047206635465145,-1.420631093473701,-0.12062567884188359,-1.0278240528591418,-0.380056606866365,-1.0099635070493154,-0.4543653596249444,-0.6291886279334477,-0.691429430689999,-0.6975106227135781,-0.8199066447496554,-0.4239908862373207,-0.9804996313099293,-0.4796795873631436,-0.9153066678769514,-0.35721381767753924,-1.0413443502158992,-0.4495587458266032,-0.9264880084525591,-0.3914943782821294,-1.0441120513348725,-0.4514996369197088,-0.9126648550937646,-0.4072790561393095,-1.021546475031736,-0.4511099357592694,-0.16029536557913074,0.10136214085845688,-0.3287629438830961,0.05691385571264487,-0.5611550224668664,-0.48854765300749503,-0.7275801392838772,-0.5484595700497595,-0.6327266557607272,0.47639295014369426,-0.7070695518923297,0.375399800370823,-0.5997429292415702,0.6855466560307298,-0.6542573685347549,0.5906307810201852,-0.8379277135398455,0.6105267876973177,-0.9441323947784985,0.5428344802318966,2
-0.3140943121793711,-1.5042390640744643,-0.2699525804834351,-1.571152706126338,-0.2512555220345439,-1.5706719355015224,-0.2315383382031724,-1.5684053313679234,-0.2974920356379663,-1.5726023870740993,-0.3011556932540732,-1.5731113444043423,-0.3043536254367146,-1.5741279080680537,-0.17289623531085524,-1.5012711697971186,-0.2550370848236801,-1.5338324027795873,-0.2857612078288868,-1.4012527641969,-0.3171763042752004,-1.4068845170684312,-0.07248450542248445,-1.0280803737925919,-0.3467388156902918,-1.0039110415004804,-0.3832039380789147,-0.6460188544760423,-0.6547687822227692,-0.6960578099096583,-0.7411222853136186,-0.4612850293738055,-0.9310574479968856,-0.4928588065321543,-0.8378841131894025,-0.3863876104752998,-0.9852135046912167,-0.4583436637603913,-0.8665541070082401,-0.4104691279770823,-0.9880675467858562,-0.4656935774841025,-0.8363837698626052,-0.43266219762417957,-0.9705814727182862,-0.47019657255071146,-0.1262477905091619,0.08970746014029217,-0.2983262147371482,0.05441819621685898,-0.45335039259378423,-0.5041420859552769,-0.6952638051712212,-0.529974986548098,-0.6194598674371645,0.512335113962777,-0.7101232958737874,0.428205597198192,-0.576772790813477,0.7316257171010028,-0.666341666227145,0.6170243452743382,-0.8104384909017405,0.6224944083955642,-0.9596481014597056,0.5448911885939257,2
-0.26816361511849335,-1.49021805109718,-0.22329995987353035,-1.557999401531816,-0.20410327825392763,-1.55719955003249,-0.18435219668531025,-1.555077625371629,-0.2518386613694844,-1.5600675933664265,-0.25565117426654077,-1.560561873958985,-0.25895743182690284,-1.5613796568700427,-0.12723500069750476,-1.4933549427892012,-0.20976420037399474,-1.5227564399523745,-0.23809632218137042,-1.3868898876267752,-0.27046301162834097,-1.392062792866601,-0.026302768597365248,-1.0255100410205542,-0.30169781141423063,-1.0032625630488194,-0.3371349480755047,-0.6465367775121511,-0.6084590691577579,-0.6974201059297004,-0.695386131788239,-0.4826469903689351,-0.876117567537687,-0.5082187801306519,-0.7904179468855959,-0.4106194570726946,-0.9375563565706804,-0.47110088066426814,-0.8068947035448799,-0.42963142058788484,-0.9390851936476264,-0.47490590167012164,-0.7879770641681131,-0.4582438128169822,-0.9193422180596548,-0.47947963984054814,-0.08944197129763992,0.08732577564510122,-0.25723257739979566,0.03276491119003628,-0.38373795025842633,-0.5002956753209745,-0.6747389709045993,-0.5109068952578304,-0.606293789782231,0.5178390748212489,-0.7099297348813977,0.4260459674455395,-0.5718301077057798,0.7419519995363713,-0.6618696212684562,0.6110246914175892,-0.8022681536823674,0.6276554617091428,-0.946289445355491,0.4933649085297013,2
-0.22293322565825394,-1.4755874929389123,-0.1790322170239194,-1.5457631781112622,-0.1587557205279904,-1.5453981633464258,-0.13788945253113796,-1.5442713706277207,-0.2088076946577949,-1.547720465392492,-0.21309428460473975,-1.5477299837788565,-0.2167230619404922,-1.5477735841292997,-0.08098325767589945,-1.4873989506918395,-0.16606215671914704,-1.5100565175935166,-0.19086694876673085,-1.3726382226547527,-0.2243441575621707,-1.3755268993939693,0.018253596290390244,-1.0254335254759737,-0.25875601048964453,-1.0011575872565817,-0.2878604111803618,-0.6592731153749707,-0.5479312204043041,-0.6969721890900779,-0.6473987263653322,-0.5093063325339582,-0.8100225067131466,-0.5158891257256478,-0.7358671534973938,-0.44408045390684286,-0.8792495465141652,-0.48378109075201026,-0.7486839370772281,-0.4655755494931847,-0.8805177640315611,-0.48891745766998573,-0.7327112250326441,-0.4837586150784015,-0.8559620466620016,-0.4930001699219008,-0.0463171717190813,0.07170751602693637,-0.2132016274393518,0.021814959516498506,-0.4266760666463553,-0.4466263459190548,-0.6187123977673145,-0.4757898220141753,-0.6092308567695452,0.537896218568188,-0.7095416303535097,0.4348871359722936,-0.5776936793419909,0.7637588069239091,-0.6836820782788684,0.6108733797788684,-0.7993868460164649,0.6293098186682095,-0.9428728973311912,0.46836950311905345,2
-0.17686792019150113,-1.4636674027635432,-0.13413294459127048,-1.5338100499238672,-0.11438824955285885,-1.5342088396080609,-0.0941547393179301,-1.5341499484304906,-0.16273870465438492,-1.534680705935955,-0.16681674982653427,-1.5350031643024011,-0.17032663944614893,-1.5352828820436242,-0.03645857980339556,-1.4819614343110852,-0.11765741611087209,-1.5003318585853187,-0.14450442400963348,-1.3632623050411554,-0.17682640774516376,-1.364676184574398,0.06599119012794133,-1.024133375307549,-0.21036109531245534,-1.0001960460069503,-0.23958905079907622,-0.6604013204993944,-0.4950242216367516,-0.6997136071808966,-0.6057180195206049,-0.5160525963353374,-0.7446911275197479,-0.5275209623165381,-0.6575648542740026,-0.45996707061153785,-0.8207483157400403,-0.4960427374754985,-0.6855042044737246,-0.5265941785293727,-0.8261067374005542,-0.5021745433803512,-0.6603412754630644,-0.528263027999291,-0.7963242591470301,-0.5055962497559711,-0.0035487896531590287,0.05779642505992428,-0.1663893435743032,0.0059753820631266615,-0.4147880319399035,-0.4084644943998078,-0.5943011142347158,-0.45924809469183653,-0.6099375509003894,0.5646321990956802,-0.7102353057881652,0.43629290952489036,-0.5789830215362213,0.7940601907566505,-0.6868677286726526,0.6081198027170809,-0.8028122369287419,0.6295940192623655,-0.9462580039760166,0.459032395958245,2
