nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,GOOD,BAD
0.6157461404800415,0.21079429984092712,-0.19070829451084137,0.6263611316680908,0.19319775700569153,-0.19725003838539124,0.6307939291000366,0.1928459107875824,-0.1972992867231369,0.6351978182792664,0.1926676481962204,-0.19731037318706512,0.618816077709198,0.1938716620206833,-0.1647605001926422,0.6176528930664062,0.19381728768348694,-0.16476404666900635,0.6165662407875061,0.193439319729805,-0.16478820145130157,0.6488114595413208,0.20544397830963135,-0.17881259322166443,0.6290603876113892,0.20101803541183472,-0.03129418566823006,0.6229196786880493,0.2335023283958435,-0.18311595916748047,0.6150866150856018,0.23362161219120026,-0.1400209665298462,0.6696993708610535,0.31084394454956055,-0.256237268447876,0.6183183789253235,0.3222087025642395,0.11626259982585907,0.582216203212738,0.39267095923423767,-0.364302396774292,0.551579475402832,0.39711126685142517,0.1519097536802292,0.4842611253261566,0.43306392431259155,-0.3977959156036377,0.4791344702243805,0.45128610730171204,0.04602929204702377,0.4651342034339905,0.44913601875305176,-0.4467690885066986,0.4637477397918701,0.4619380831718445,0.03435762599110603,0.46362853050231934,0.4482521414756775,-0.4325394630432129,0.4638100564479828,0.46646416187286377,-0.004503488074988127,0.4689734876155853,0.4470149874687195,-0.3936012387275696,0.46991395950317383,0.4649181365966797,0.024711109697818756,0.6725095510482788,0.5841861367225647,-0.11939726769924164,0.6399742364883423,0.5814922451972961,0.119112528860569,0.5539283752441406,0.4758341908454895,-0.2767561972141266,0.5328413248062134,0.4708068370819092,0.07061023265123367,0.5376085638999939,0.7104611396789551,-0.19371579587459564,0.5209265351295471,0.6859291791915894,0.06143365427851677,0.543703556060791,0.7631452083587646,-0.18394796550273895,0.5297362804412842,0.7256131768226624,0.05826251953840256,0.48290032148361206,0.720617413520813,-0.22942721843719482,0.46920737624168396,0.7044390439987183,0.01336921751499176,0,1
0.6306794881820679,0.20812341570854187,-0.143014594912529,0.640137255191803,0.19218313694000244,-0.14563658833503723,0.6442459225654602,0.19218409061431885,-0.14565066993236542,0.6492136120796204,0.19227294623851776,-0.14558705687522888,0.6345974206924438,0.19164757430553436,-0.11676982790231705,0.6339533925056458,0.19128713011741638,-0.11680960655212402,0.6334071159362793,0.19098027050495148,-0.11685192584991455,0.6650103330612183,0.20531874895095825,-0.121134914457798,0.6461552381515503,0.20068742334842682,0.010511411353945732,0.6381044983863831,0.2318829596042633,-0.13432124257087708,0.6314358115196228,0.2303999364376068,-0.09607741236686707,0.6853443384170532,0.3112369775772095,-0.2023375928401947,0.6256815791130066,0.32506754994392395,0.1412632167339325,0.6078442931175232,0.3910865783691406,-0.33192211389541626,0.5521786212921143,0.40316370129585266,0.16515247523784637,0.5094687938690186,0.42998552322387695,-0.4010007381439209,0.48432451486587524,0.45162099599838257,0.05730505660176277,0.4865643382072449,0.4450383484363556,-0.44605645537376404,0.4686087965965271,0.45940810441970825,0.04185492917895317,0.48448100686073303,0.44104769825935364,-0.4318409860134125,0.46939927339553833,0.46172577142715454,0.006973215378820896,0.49208730459213257,0.44067564606666565,-0.3975270092487335,0.4752746522426605,0.46132156252861023,0.0376313142478466,0.6828272342681885,0.5882914662361145,-0.11126569658517838,0.6443382501602173,0.5826811194419861,0.11100856214761734,0.5701111555099487,0.48611390590667725,-0.3379475474357605,0.5362933874130249,0.4724104702472687,0.02964215911924839,0.534369170665741,0.7213320136070251,-0.36027857661247253,0.5174852013587952,0.6916463375091553,-0.013250203803181648,0.539648711681366,0.7780494689941406,-0.36206939816474915,0.5254125595092773,0.734995424747467,-0.020030679181218147,0.471363365650177,0.7232280373573303,-0.44040927290916443,0.4604412019252777,0.7026283740997314,-0.07660859823226929,0,1
0.6518080234527588,0.20844243466854095,-0.13114136457443237,0.6628140807151794,0.19274747371673584,-0.12848122417926788,0.6675063371658325,0.19283586740493774,-0.12847666442394257,0.6722526550292969,0.19300344586372375,-0.12839935719966888,0.6548603177070618,0.1919897496700287,-0.10356234014034271,0.6536058187484741,0.19165100157260895,-0.10362465679645538,0.6524865627288818,0.19135214388370514,-0.10366924107074738,0.6856197118759155,0.20683208107948303,-0.08741490542888641,0.6634253263473511,0.20119836926460266,0.024209454655647278,0.6589082479476929,0.2329171895980835,-0.11747084558010101,0.6502936482429504,0.2311767339706421,-0.08464211225509644,0.7037672996520996,0.3113807141780853,-0.1722451001405716,0.6415351033210754,0.32419103384017944,0.14133837819099426,0.6299023628234863,0.38523104786872864,-0.3113975524902344,0.5706365704536438,0.38912996649742126,0.1081729531288147,0.5347686409950256,0.41828078031539917,-0.37736958265304565,0.5098982453346252,0.4378281533718109,-0.07181961089372635,0.5156468152999878,0.4362454414367676,-0.4218286871910095,0.49267512559890747,0.44873639941215515,-0.09670279920101166,0.5132662057876587,0.43373653292655945,-0.4079417586326599,0.4937625825405121,0.4500141441822052,-0.12854057550430298,0.5200257897377014,0.4320141673088074,-0.37325912714004517,0.5010982751846313,0.4476299583911896,-0.09197340160608292,0.70169997215271,0.5879350304603577,-0.10926021635532379,0.6622470021247864,0.5729326605796814,0.10902533680200577,0.5885623693466187,0.5067899227142334,-0.34551888704299927,0.5521727800369263,0.47468459606170654,-0.0073740012012422085,0.537371039390564,0.7402693033218384,-0.40532463788986206,0.5162353515625,0.6988744139671326,-0.07786807417869568,0.5412970185279846,0.7947127223014832,-0.41127142310142517,0.52097487449646,0.7389249205589294,-0.0868891179561615,0.47315463423728943,0.7301012873649597,-0.49490270018577576,0.45645275712013245,0.6958556175231934,-0.14569787681102753,0,1
0.671585202217102,0.20833556354045868,-0.17594659328460693,0.6823192834854126,0.1936122328042984,-0.17164915800094604,0.6863443851470947,0.1939360797405243,-0.1716574728488922,0.6905287504196167,0.19436806440353394,-0.17160184681415558,0.6740988492965698,0.1926083266735077,-0.1491667628288269,0.6725828647613525,0.19234269857406616,-0.14924141764640808,0.6712805032730103,0.19207346439361572,-0.14927293360233307,0.7029967308044434,0.20775514841079712,-0.12031342089176178,0.681730329990387,0.20231211185455322,-0.025568580254912376,0.6782053709030151,0.23276805877685547,-0.15963491797447205,0.6695764660835266,0.23081524670124054,-0.13060763478279114,0.7233046889305115,0.3113367259502411,-0.19260865449905396,0.657713770866394,0.32424280047416687,0.09529987722635269,0.6477993130683899,0.3802836835384369,-0.3149872422218323,0.5902847647666931,0.38626086711883545,0.08199159055948257,0.5584002733230591,0.40852415561676025,-0.37306278944015503,0.5290436744689941,0.4252130389213562,-0.06831435114145279,0.5363515615463257,0.4301489591598511,-0.41298907995224,0.5090328454971313,0.4403388202190399,-0.08871249109506607,0.5340363383293152,0.42772018909454346,-0.39942610263824463,0.5140866041183472,0.43944689631462097,-0.12106281518936157,0.54169762134552,0.4224171042442322,-0.36927416920661926,0.5183647871017456,0.43560296297073364,-0.08774524927139282,0.7198415994644165,0.5827751755714417,-0.10540220886468887,0.6815164685249329,0.5636711716651917,0.10521496832370758,0.6047382354736328,0.5192025303840637,-0.3147538900375366,0.5708280801773071,0.48106521368026733,-0.007405441254377365,0.5426697134971619,0.7367479801177979,-0.3647555708885193,0.5163765549659729,0.7007753252983093,-0.06953324377536774,0.5443517565727234,0.7897355556488037,-0.36875420808792114,0.5161224603652954,0.7458909749984741,-0.07826211303472519,0.48611417412757874,0.725719690322876,-0.45139020681381226,0.45828431844711304,0.6916048526763916,-0.13850191235542297,0,1
0.6890539526939392,0.2117142528295517,-0.16271644830703735,0.6992432475090027,0.19659891724586487,-0.1590087115764618,0.7036715149879456,0.1968088299036026,-0.15901748836040497,0.708004355430603,0.19702325761318207,-0.15897716581821442,0.6909747123718262,0.19641369581222534,-0.13730882108211517,0.6895139217376709,0.19634903967380524,-0.13738712668418884,0.6882294416427612,0.19621112942695618,-0.137413889169693,0.7209264039993286,0.20948611199855804,-0.11786448955535889,0.6981973648071289,0.2062802016735077,-0.021239202469587326,0.6958874464035034,0.23384886980056763,-0.1486377716064453,0.6873918771743774,0.23304782807826996,-0.1197025403380394,0.744323194026947,0.31022027134895325,-0.19240733981132507,0.6775919795036316,0.32423874735832214,0.10082310438156128,0.6712623834609985,0.3789076805114746,-0.33327510952949524,0.615753710269928,0.38457420468330383,0.09142003208398819,0.5900753736495972,0.4034251272678375,-0.4181164801120758,0.55228590965271,0.42448121309280396,-0.06296555697917938,0.5664727091789246,0.42121627926826477,-0.46225276589393616,0.5329413414001465,0.4361969828605652,-0.08300357311964035,0.5637815594673157,0.4178602397441864,-0.4477759301662445,0.5335710048675537,0.4343301057815552,-0.11372234672307968,0.570877194404602,0.4141005575656891,-0.4144080579280853,0.5419434309005737,0.43086692690849304,-0.08192175626754761,0.7343714237213135,0.5758283138275146,-0.10459846258163452,0.6957778930664062,0.5569627285003662,0.10443588346242905,0.6176279783248901,0.5274401903152466,-0.32484155893325806,0.5851680040359497,0.4912654757499695,-0.012520991265773773,0.5462937355041504,0.7359632849693298,-0.3698422312736511,0.5183295011520386,0.6978784799575806,-0.0630996897816658,0.5471441745758057,0.7882794737815857,-0.3745729923248291,0.5214298367500305,0.7362281680107117,-0.07028158009052277,0.4963363707065582,0.7222203016281128,-0.46306076645851135,0.4633224606513977,0.6888984441757202,-0.13241831958293915,0,1
0.707882285118103,0.21962252259254456,-0.06482498347759247,0.7168043851852417,0.20340228080749512,-0.06555920094251633,0.7211427688598633,0.20307642221450806,-0.06554494798183441,0.7260954976081848,0.20275618135929108,-0.06547791510820389,0.7096092700958252,0.20377695560455322,-0.041335463523864746,0.7086392641067505,0.20391525328159332,-0.041394319385290146,0.7078335881233215,0.20399971306324005,-0.041449252516031265,0.7402945756912231,0.21347105503082275,-0.04072260856628418,0.7163180112838745,0.21210946142673492,0.06930483877658844,0.7150636911392212,0.23885105550289154,-0.05536196753382683,0.7071645259857178,0.23890575766563416,-0.023177696391940117,0.7647625207901001,0.3093286454677582,-0.12835931777954102,0.6988788843154907,0.3241173028945923,0.18177039921283722,0.6858681440353394,0.3785006105899811,-0.25498950481414795,0.634168803691864,0.3848450481891632,0.21536867320537567,0.6023734211921692,0.40450960397720337,-0.3223792612552643,0.5709353685379028,0.4163452982902527,0.12406064569950104,0.5801613926887512,0.4180608093738556,-0.3560781180858612,0.5526818037033081,0.42641913890838623,0.11945970356464386,0.5726214647293091,0.40390726923942566,-0.3411783277988434,0.5536118745803833,0.42467719316482544,0.09102672338485718,0.5836148858070374,0.41319236159324646,-0.31655916571617126,0.5602265000343323,0.42241233587265015,0.10840819776058197,0.7447791695594788,0.5744889378547668,-0.10638346523046494,0.706427812576294,0.5556166768074036,0.10624482482671738,0.625740110874176,0.537072479724884,-0.28116002678871155,0.5948819518089294,0.5050783753395081,0.016946537420153618,0.5464776754379272,0.7374303936958313,-0.3471357822418213,0.516921877861023,0.6886761784553528,-0.03131166845560074,0.5466514825820923,0.7871431708335876,-0.35322892665863037,0.5164231061935425,0.7266955971717834,-0.036545876413583755,0.49488696455955505,0.7249936461448669,-0.4218681752681732,0.4623029828071594,0.6719751358032227,-0.07520602643489838,0,1
0.7286033034324646,0.2313176840543747,-0.05165635794401169,0.7366510629653931,0.21354946494102478,-0.05280347913503647,0.7409554719924927,0.21242578327655792,-0.05280693620443344,0.7458983659744263,0.21152089536190033,-0.05274052545428276,0.7299764752388,0.21537631750106812,-0.03038305975496769,0.728476881980896,0.21554717421531677,-0.030456418171525,0.7269694805145264,0.21598349511623383,-0.030529936775565147,0.7606021165847778,0.22027789056301117,-0.0312519408762455,0.7348505258560181,0.2211887389421463,0.07057339698076248,0.7358145117759705,0.24917425215244293,-0.04317469522356987,0.7276524305343628,0.24929332733154297,-0.01341209001839161,0.7863799929618835,0.31193363666534424,-0.11073116213083267,0.7189157009124756,0.3254584074020386,0.17084552347660065,0.7171005010604858,0.38060158491134644,-0.23834721744060516,0.654602587223053,0.3879874050617218,0.193574458360672,0.6347538232803345,0.40174156427383423,-0.3207968473434448,0.5961284637451172,0.4124810993671417,0.08834760636091232,0.6156768202781677,0.41233983635902405,-0.35407939553260803,0.5760385394096375,0.4208229184150696,0.07885231822729111,0.6079611778259277,0.4012176990509033,-0.3430750370025635,0.5762428641319275,0.4183897376060486,0.05245359614491463,0.6168904304504395,0.4067787528038025,-0.31651371717453003,0.5832210779190063,0.4178198575973511,0.07297800481319427,0.7565499544143677,0.574656069278717,-0.10068728774785995,0.7159038782119751,0.5561144948005676,0.10057617723941803,0.6391252875328064,0.5603429079055786,-0.2624060809612274,0.6083759069442749,0.51945561170578,0.0035291400272399187,0.5490102171897888,0.7400725483894348,-0.3284253776073456,0.5228801965713501,0.6896125078201294,-0.04389624297618866,0.5467098355293274,0.7878871560096741,-0.33412447571754456,0.5142920613288879,0.72307288646698,-0.04954085499048233,0.49481910467147827,0.7242833375930786,-0.40207114815711975,0.4606918394565582,0.6643349528312683,-0.09250719100236893,0,1
0.7479668855667114,0.24859710037708282,0.03908918425440788,0.7544838190078735,0.2320714145898819,0.04117949679493904,0.7587554454803467,0.23007257282733917,0.041187770664691925,0.7640336751937866,0.2281341403722763,0.04123871400952339,0.7468472719192505,0.23454539477825165,0.06040762737393379,0.7450007796287537,0.23490680754184723,0.06033109501004219,0.7435017228126526,0.23524600267410278,0.0602322593331337,0.7798816561698914,0.23119907081127167,0.0682649239897728,0.7511373162269592,0.237015038728714,0.15511484444141388,0.7571560144424438,0.26590120792388916,0.049341507256031036,0.7481611371040344,0.2686825096607208,0.07478851824998856,0.807153046131134,0.314964234828949,-0.019649479538202286,0.7385739684104919,0.32736456394195557,0.23367711901664734,0.756664514541626,0.3892180919647217,-0.15012933313846588,0.6745501756668091,0.3970161974430084,0.24939873814582825,0.675332248210907,0.40235981345176697,-0.25270700454711914,0.6168177127838135,0.4137299358844757,0.14757069945335388,0.6539746522903442,0.41366589069366455,-0.2842220962047577,0.5939333438873291,0.4224448800086975,0.13479360938072205,0.6467604041099548,0.4034067690372467,-0.2776130139827728,0.5948619842529297,0.4198136627674103,0.11110913753509521,0.6522392630577087,0.4076848030090332,-0.25049513578414917,0.6049090623855591,0.41904857754707336,0.13283167779445648,0.7723219394683838,0.5721908807754517,-0.09196732938289642,0.7294599413871765,0.5541900396347046,0.09188374131917953,0.6474180221557617,0.5756568908691406,-0.2425810992717743,0.6199985146522522,0.5429779291152954,-0.03424755483865738,0.5523812770843506,0.7445127964019775,-0.3344191312789917,0.526608407497406,0.6903964877128601,-0.12378250062465668,0.5465052127838135,0.7910433411598206,-0.3443053960800171,0.5174297094345093,0.7137792706489563,-0.1336745023727417,0.4956028461456299,0.7176389098167419,-0.4191417098045349,0.46305495500564575,0.6595655083656311,-0.18274131417274475,0,1
0.7565035223960876,0.2736232876777649,0.12393927574157715,0.7611445188522339,0.25535228848457336,0.12683145701885223,0.7650386095046997,0.252626895904541,0.1268312782049179,0.7700188755989075,0.24967540800571442,0.12684553861618042,0.7540963888168335,0.2578962743282318,0.14821060001850128,0.7526842951774597,0.25833365321159363,0.14816269278526306,0.7515161037445068,0.258866548538208,0.148123636841774,0.7880455851554871,0.24740581214427948,0.15014705061912537,0.762264609336853,0.259134978055954,0.24779248237609863,0.7669869065284729,0.2876392900943756,0.13196446001529694,0.7588478326797485,0.2898600101470947,0.16060525178909302,0.8225349187850952,0.3199726939201355,0.05720687657594681,0.7528594136238098,0.3405815660953522,0.29317888617515564,0.7885823845863342,0.3953934609889984,-0.08492140471935272,0.6946760416030884,0.41295090317726135,0.2863975465297699,0.7127515077590942,0.40245458483695984,-0.2087843418121338,0.6365793943405151,0.41836273670196533,0.17212910950183868,0.693769633769989,0.41412684321403503,-0.2459677904844284,0.6214857697486877,0.42524582147598267,0.15028518438339233,0.6917095184326172,0.40384531021118164,-0.24252459406852722,0.6231836080551147,0.42177990078926086,0.12808391451835632,0.6951597929000854,0.40786033868789673,-0.2084466964006424,0.6295603513717651,0.4206896424293518,0.15642592310905457,0.7788106799125671,0.5687510967254639,-0.08450798690319061,0.7362887263298035,0.5511259436607361,0.08449050039052963,0.6560372114181519,0.6004860401153564,-0.2285935878753662,0.628630518913269,0.5634242296218872,-0.05050336569547653,0.5566962957382202,0.7569790482521057,-0.33594009280204773,0.5287263989448547,0.6953806281089783,-0.15254119038581848,0.5466161370277405,0.800370454788208,-0.34843698143959045,0.5234318971633911,0.7276453375816345,-0.16454766690731049,0.5011026263237,0.7186576128005981,-0.4372275471687317,0.46521052718162537,0.6641991138458252,-0.22392141819000244,0,1
0.7502557039260864,0.28794148564338684,0.04671759530901909,0.7548960447311401,0.27051857113838196,0.08116109669208527,0.7593328952789307,0.26804906129837036,0.0817275121808052,0.7627890110015869,0.2651157081127167,0.08230845630168915,0.7489355206489563,0.27318906784057617,0.08496979624032974,0.7480987906455994,0.27323415875434875,0.08473215997219086,0.7474703788757324,0.2735337018966675,0.08471984416246414,0.7807420492172241,0.25456702709198,0.012389716692268848,0.7595739364624023,0.2724158763885498,0.12140393257141113,0.7603223323822021,0.2998708188533783,0.053029775619506836,0.7541460394859314,0.30291518568992615,0.10164263099431992,0.8255753517150879,0.3185182511806488,-0.0529022216796875,0.7568170428276062,0.3431447744369507,0.17062059044837952,0.8124022483825684,0.4290100932121277,-0.13896557688713074,0.7289785742759705,0.4497675597667694,0.18978390097618103,0.7334634065628052,0.4023922383785248,-0.20007732510566711,0.6739580631256104,0.4419304430484772,0.08435056358575821,0.7149485349655151,0.4123879671096802,-0.22640971839427948,0.6577244400978088,0.4408210217952728,0.06719136983156204,0.714318037033081,0.3990023732185364,-0.22055256366729736,0.6576549410820007,0.43522441387176514,0.04392671212553978,0.720069169998169,0.3996588885784149,-0.19650611281394958,0.6645078063011169,0.43625950813293457,0.06953655183315277,0.778741717338562,0.568120002746582,-0.07956323772668839,0.7385467290878296,0.5513033270835876,0.07971575111150742,0.6602548360824585,0.5992040634155273,-0.21429328620433807,0.6377902030944824,0.5701752305030823,-0.05200612545013428,0.5606329441070557,0.7593593001365662,-0.32347795367240906,0.5321301221847534,0.6999974250793457,-0.17085891962051392,0.5484475493431091,0.8028339743614197,-0.334159791469574,0.529241681098938,0.7337815761566162,-0.18524256348609924,0.5029521584510803,0.7108138203620911,-0.4046699106693268,0.4737759530544281,0.670663595199585,-0.24062716960906982,0,1
