nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
0.8311067819595337,0.2685772478580475,0.10433481633663177,0.8414977788925171,0.2488214671611786,0.1142364963889122,0.8471938371658325,0.24845167994499207,0.11417164653539658,0.8534975051879883,0.2481904923915863,0.11395397037267685,0.8332073092460632,0.25060102343559265,0.13283513486385345,0.8315607309341431,0.2510030269622803,0.1329173892736435,0.8295068740844727,0.25142669677734375,0.1328808069229126,0.8727301359176636,0.25642266869544983,0.1755499541759491,0.8368850946426392,0.2608957588672638,0.265144020318985,0.8398261070251465,0.29176604747772217,0.12527114152908325,0.8284723162651062,0.2915830910205841,0.15164093673229218,0.9135057330131531,0.3404484987258911,0.13230152428150177,0.8153659105300903,0.35296663641929626,0.29960742592811584,0.9458321332931519,0.4760071337223053,0.03459598869085312,0.7718916535377502,0.4642157554626465,0.20943447947502136,0.8652494549751282,0.4510129392147064,-0.05326089262962341,0.7494918704032898,0.4322502017021179,-0.05468510836362839,0.8424803018569946,0.4489596486091614,-0.08028033375740051,0.7355819344520569,0.42716485261917114,-0.11041506379842758,0.8388668298721313,0.43095290660858154,-0.07886973023414612,0.7351691126823425,0.4179965555667877,-0.1201012134552002,0.8450697064399719,0.4325852394104004,-0.051001228392124176,0.7435535192489624,0.4240052103996277,-0.06854107230901718,0.822494626045227,0.5629299283027649,-0.07355256378650665,0.7674295902252197,0.541032612323761,0.07354302704334259,0.6881425976753235,0.6152044534683228,-0.22276191413402557,0.6468460559844971,0.5850740671157837,-0.07571566849946976,0.5129589438438416,0.7882182002067566,-0.4282112121582031,0.486015260219574,0.757598340511322,-0.2924274206161499,0.4978746771812439,0.8607891798019409,-0.44494691491127014,0.4646589159965515,0.8220373392105103,-0.3161822557449341,0.4254761338233948,0.7320313453674316,-0.5203443169593811,0.39894840121269226,0.7033064365386963,-0.38879433274269104
0.8313050270080566,0.2643718123435974,0.11295384168624878,0.8417233228683472,0.24481841921806335,0.12366247177124023,0.8473392724990845,0.24468296766281128,0.12363624572753906,0.8535162806510925,0.24472583830356598,0.12343843281269073,0.8320572972297668,0.24515113234519958,0.14384673535823822,0.8297775983810425,0.24500636756420135,0.14390936493873596,0.8275664448738098,0.24501006305217743,0.14388343691825867,0.8719908595085144,0.25289204716682434,0.19048230350017548,0.8352316617965698,0.2530820667743683,0.28538477420806885,0.8411409258842468,0.2857956290245056,0.13511057198047638,0.8291705250740051,0.28340551257133484,0.1634790599346161,0.9125632047653198,0.3451269268989563,0.159054696559906,0.815270721912384,0.35330936312675476,0.3226105272769928,0.9625850915908813,0.48003387451171875,0.03146423026919365,0.7708356976509094,0.46655964851379395,0.2839835286140442,0.893937885761261,0.4465804696083069,-0.04144980385899544,0.7617594003677368,0.4324580729007721,0.12546172738075256,0.8716288805007935,0.4379377067089081,-0.06121533364057541,0.7587889432907104,0.4263533651828766,0.08770126104354858,0.8681508302688599,0.4178362190723419,-0.044711168855428696,0.7629455924034119,0.41609764099121094,0.08368782699108124,0.8720096349716187,0.42644742131233215,-0.03353804722428322,0.7649106979370117,0.42054370045661926,0.11647156625986099,0.8168644905090332,0.559967577457428,-0.07355540990829468,0.7638461589813232,0.5396596789360046,0.0735652819275856,0.6821123361587524,0.6154046654701233,-0.24650351703166962,0.645821213722229,0.5882717967033386,-0.10034388303756714,0.5127042531967163,0.7882331013679504,-0.45640620589256287,0.4908674359321594,0.7507412433624268,-0.3139442503452301,0.49528831243515015,0.8532946109771729,-0.47449517250061035,0.47647911310195923,0.8157471418380737,-0.337909072637558,0.43167242407798767,0.750323474407196,-0.557449996471405,0.4081808030605316,0.7030194401741028,-0.41641515493392944
0.8192367553710938,0.24483640491962433,0.12778690457344055,0.8283969163894653,0.22468075156211853,0.13678978383541107,0.8334681391716003,0.22468410432338715,0.13677029311656952,0.8389554023742676,0.22429777681827545,0.13658595085144043,0.8193068504333496,0.22489382326602936,0.15895959734916687,0.8173739314079285,0.22498172521591187,0.15898744761943817,0.8156496286392212,0.22566409409046173,0.1589502990245819,0.8587700128555298,0.2323591709136963,0.19694215059280396,0.8241183161735535,0.23684124648571014,0.30120649933815,0.8300652503967285,0.268325537443161,0.14777085185050964,0.8189674615859985,0.265378475189209,0.17894013226032257,0.9097558856010437,0.33698761463165283,0.15815730392932892,0.8061264157295227,0.3400639295578003,0.333281546831131,0.9602934122085571,0.4631129801273346,0.03114905394613743,0.7667168378829956,0.4602806866168976,0.30164292454719543,0.8846225738525391,0.44744864106178284,-0.06031317263841629,0.760343074798584,0.4320697784423828,0.1471080332994461,0.8609412312507629,0.4402591586112976,-0.08751511573791504,0.7531487345695496,0.428205281496048,0.10646482557058334,0.8529974222183228,0.4197857677936554,-0.0803658738732338,0.755391001701355,0.4199298024177551,0.09957105666399002,0.8575531244277954,0.4281856119632721,-0.05708582326769829,0.7613159418106079,0.42175039649009705,0.1368331015110016,0.8140056729316711,0.5561491847038269,-0.0755125880241394,0.7590755820274353,0.5348296761512756,0.07556692510843277,0.6771935820579529,0.6189463138580322,-0.257191926240921,0.6419364809989929,0.5879235863685608,-0.10488499701023102,0.509319007396698,0.7896903157234192,-0.4696572422981262,0.4903194010257721,0.7505077123641968,-0.31846529245376587,0.4932106137275696,0.8532117009162903,-0.4883366525173187,0.47589045763015747,0.8155501484870911,-0.3427911102771759,0.4277440011501312,0.7446730136871338,-0.5781276822090149,0.40853023529052734,0.7032506465911865,-0.42396625876426697
0.804041862487793,0.2291702926158905,0.07769183069467545,0.8135059475898743,0.20768320560455322,0.08204416930675507,0.8187525868415833,0.2067650854587555,0.0819912701845169,0.8246487379074097,0.2056962102651596,0.0818406417965889,0.8028184175491333,0.20861652493476868,0.10510122776031494,0.8004727363586426,0.20924071967601776,0.10512896627187729,0.7985666990280151,0.210235595703125,0.10508958250284195,0.8440083265304565,0.21360717713832855,0.1217363104224205,0.8087347745895386,0.22118960320949554,0.23254580795764923,0.8159399032592773,0.2534791827201843,0.09180052578449249,0.804101824760437,0.25503772497177124,0.1244225725531578,0.8967491984367371,0.32576802372932434,0.08203531801700592,0.790105938911438,0.33540862798690796,0.27840402722358704,0.9266430139541626,0.47845351696014404,-0.013592163100838661,0.7545375227928162,0.4557027220726013,0.25011757016181946,0.8335574865341187,0.4497103691101074,-0.07967471331357956,0.718010663986206,0.4395816922187805,0.04637979716062546,0.8020365834236145,0.45865342020988464,-0.1067926436662674,0.7050784826278687,0.44394785165786743,0.0008104061707854271,0.795457124710083,0.43474656343460083,-0.10240118205547333,0.7068389058113098,0.4324723482131958,-0.019819943234324455,0.8017803430557251,0.43458905816078186,-0.07552514970302582,0.7138808965682983,0.43267643451690674,0.029216300696134567,0.8081687092781067,0.5627465844154358,-0.08015303313732147,0.7505311965942383,0.5367453098297119,0.08038143813610077,0.6797018647193909,0.6144493222236633,-0.2886834740638733,0.6402186155319214,0.5738638043403625,-0.1047540158033371,0.5097414255142212,0.7872937321662903,-0.5086281895637512,0.48970159888267517,0.7451937198638916,-0.35085758566856384,0.492995023727417,0.8501325845718384,-0.5285567045211792,0.47489482164382935,0.8125893473625183,-0.37815701961517334,0.4228001534938812,0.7417839169502258,-0.6203263401985168,0.4045085310935974,0.7010499835014343,-0.44980907440185547
0.78541100025177,0.21785899996757507,0.05537811666727066,0.7934744358062744,0.1953163594007492,0.06437764316797256,0.7992936372756958,0.19393475353717804,0.06431511789560318,0.8048175573348999,0.19249539077281952,0.06419796496629715,0.7816072106361389,0.19812332093715668,0.08214213699102402,0.7784312963485718,0.1986115276813507,0.08215398341417313,0.7760988473892212,0.1993110179901123,0.08209595084190369,0.8212153315544128,0.19525890052318573,0.11921180784702301,0.7844244241714478,0.20640088617801666,0.20519430935382843,0.7993288040161133,0.23942524194717407,0.074968121945858,0.7858849763870239,0.24520233273506165,0.10008925199508667,0.8744780421257019,0.3034821152687073,0.06985890865325928,0.7708985209465027,0.3196745216846466,0.25770071148872375,0.8804740905761719,0.4752174913883209,-0.013785739429295063,0.7198785543441772,0.44932395219802856,0.22743089497089386,0.7852269411087036,0.46932321786880493,-0.10575592517852783,0.6719401478767395,0.45314791798591614,0.023210398852825165,0.7541769742965698,0.4874621629714966,-0.13740572333335876,0.6534355878829956,0.4615810513496399,-0.0226821918040514,0.7497856616973877,0.4727983772754669,-0.1400422751903534,0.6538525819778442,0.44942477345466614,-0.0418824627995491,0.7558891773223877,0.46558982133865356,-0.1050884872674942,0.6616503596305847,0.44887080788612366,0.006882527377456427,0.8060320019721985,0.5730680227279663,-0.08228786289691925,0.746425211429596,0.5473830103874207,0.08254928886890411,0.6794556975364685,0.6153174638748169,-0.2840932607650757,0.6286148428916931,0.5685128569602966,-0.10147689282894135,0.50890052318573,0.7879640460014343,-0.4954040050506592,0.48653632402420044,0.756162703037262,-0.34431952238082886,0.4945128560066223,0.8533981442451477,-0.5137415528297424,0.4680796265602112,0.8271340131759644,-0.3708747625350952,0.4191350042819977,0.7385560870170593,-0.6007521748542786,0.39934664964675903,0.7094933986663818,-0.4431590437889099
0.7557100057601929,0.19581981003284454,-0.03937598317861557,0.7664490938186646,0.17261503636837006,-0.030170196667313576,0.7717376351356506,0.17112891376018524,-0.030214929953217506,0.7772480845451355,0.16933229565620422,-0.03026200458407402,0.7563385963439941,0.1752142608165741,-0.015174304135143757,0.7541294097900391,0.17561839520931244,-0.015233179554343224,0.7518715262413025,0.17611435055732727,-0.01531683187931776,0.7963108420372009,0.17580153048038483,0.02583557926118374,0.762214720249176,0.18435271084308624,0.0940728560090065,0.7672920227050781,0.21875250339508057,-0.019160619005560875,0.7560248374938965,0.21914802491664886,0.0008992162765935063,0.8452321290969849,0.28635796904563904,-0.05285412818193436,0.7441674470901489,0.30537065863609314,0.18083934485912323,0.8356702923774719,0.4634561836719513,-0.1444564014673233,0.6839795112609863,0.43604621291160583,0.12949100136756897,0.7268402576446533,0.48906826972961426,-0.21206645667552948,0.6247745752334595,0.45962435007095337,-0.07595604658126831,0.6887346506118774,0.5218604803085327,-0.24058036506175995,0.6091891527175903,0.4771791994571686,-0.11678483337163925,0.6817106604576111,0.5063625574111938,-0.2434423714876175,0.6097990274429321,0.4663287401199341,-0.13554345071315765,0.6889632940292358,0.4981721341609955,-0.21103191375732422,0.6172696352005005,0.46356141567230225,-0.09245727956295013,0.8020744323730469,0.5833673477172852,-0.08904843032360077,0.7462598085403442,0.5663776993751526,0.08940001577138901,0.6646888852119446,0.5848991870880127,-0.29010117053985596,0.6256293058395386,0.5569100975990295,-0.11950938403606415,0.5096800923347473,0.7837847471237183,-0.4450429081916809,0.4829865097999573,0.7533681392669678,-0.33098477125167847,0.4971427023410797,0.8527135252952576,-0.45898979902267456,0.4630741477012634,0.8144135475158691,-0.35431230068206787,0.4195706248283386,0.7347539067268372,-0.5521079897880554,0.40287595987319946,0.7085444331169128,-0.4267212450504303
0.7228611707687378,0.19210685789585114,-0.0695677250623703,0.7325711250305176,0.16846327483654022,-0.06513551622629166,0.7375300526618958,0.16697071492671967,-0.06514832377433777,0.743699848651886,0.16493865847587585,-0.06515993177890778,0.7226134538650513,0.17023822665214539,-0.048785947263240814,0.7209206819534302,0.1702648550271988,-0.04887041077017784,0.7192931771278381,0.17025157809257507,-0.048958323895931244,0.7645018696784973,0.1688900887966156,-0.017997026443481445,0.731248676776886,0.17344707250595093,0.054691463708877563,0.7351580858230591,0.2154981642961502,-0.05152994394302368,0.7251607179641724,0.217427060008049,-0.030264902859926224,0.816083550453186,0.28197425603866577,-0.10049823671579361,0.715001106262207,0.2983187437057495,0.14703448116779327,0.7854280471801758,0.44906002283096313,-0.20375192165374756,0.6504155993461609,0.4249054491519928,0.08928615599870682,0.6771222949028015,0.5060386061668396,-0.25964421033859253,0.5886503458023071,0.4605000913143158,-0.12436503171920776,0.642675518989563,0.5372194051742554,-0.289946973323822,0.5708031058311462,0.47894641757011414,-0.16635480523109436,0.6365858316421509,0.5231007933616638,-0.29138126969337463,0.5719863176345825,0.47389358282089233,-0.18476073443889618,0.6435399651527405,0.5140836238861084,-0.25777220726013184,0.5805392265319824,0.46928870677948,-0.14038395881652832,0.7960700392723083,0.5911679863929749,-0.0908067375421524,0.7416000962257385,0.5766207575798035,0.09111172705888748,0.656725287437439,0.5417365431785583,-0.24626639485359192,0.6101832985877991,0.5434643030166626,-0.12519356608390808,0.5202673077583313,0.7654428482055664,-0.38473939895629883,0.48975086212158203,0.7583184242248535,-0.30548423528671265,0.5094312429428101,0.8401355147361755,-0.39655113220214844,0.4775710105895996,0.8154563903808594,-0.32168328762054443,0.4413209855556488,0.7392343282699585,-0.4830325245857239,0.41222676634788513,0.7186843752861023,-0.40958914160728455
0.685932993888855,0.1906007081270218,-0.04989401251077652,0.6956750750541687,0.16646870970726013,-0.04513722285628319,0.7008861303329468,0.1648966521024704,-0.04514622688293457,0.7070044279098511,0.16310223937034607,-0.04516471549868584,0.6867978572845459,0.16837488114833832,-0.02792333997786045,0.6852890253067017,0.1684834361076355,-0.02799539640545845,0.6840695142745972,0.16851459443569183,-0.028078775852918625,0.7288498878479004,0.16866090893745422,0.0004805059579666704,0.6978853344917297,0.17199388146400452,0.07919487357139587,0.6990681886672974,0.214767187833786,-0.032177820801734924,0.6895557641983032,0.21671240031719208,-0.009490255266427994,0.7818148136138916,0.2782660126686096,-0.08668411523103714,0.6811115145683289,0.29411834478378296,0.1621040552854538,0.7345905900001526,0.43407779932022095,-0.1967797577381134,0.6084173321723938,0.41985684633255005,0.10613910108804703,0.6289145350456238,0.506971001625061,-0.2490326464176178,0.5461617708206177,0.4639270007610321,-0.11069271713495255,0.5999173521995544,0.5398098230361938,-0.27907973527908325,0.5266190767288208,0.4880218505859375,-0.15239575505256653,0.5910757780075073,0.5237436294555664,-0.2817281484603882,0.5304533839225769,0.48236897587776184,-0.1714855581521988,0.5973033308982849,0.5111770033836365,-0.248155876994133,0.5386101007461548,0.4753704369068146,-0.12697884440422058,0.7741552591323853,0.5917170643806458,-0.09085758775472641,0.7207656502723694,0.5768589973449707,0.09109962731599808,0.6391538977622986,0.5193499326705933,-0.27024152874946594,0.5842772722244263,0.5275904536247253,-0.14436332881450653,0.5168281197547913,0.7588018774986267,-0.4119327664375305,0.48850980401039124,0.762276291847229,-0.35033369064331055,0.5109021663665771,0.8324488401412964,-0.4260810315608978,0.48441338539123535,0.8299843668937683,-0.3713837265968323,0.44200199842453003,0.7675710320472717,-0.5141717195510864,0.41186055541038513,0.7341790199279785,-0.4583072066307068
0.6458296179771423,0.18683208525180817,0.010182959958910942,0.6566374897956848,0.16154694557189941,0.012665781192481518,0.6612381339073181,0.1598695069551468,0.012715804390609264,0.6668952703475952,0.1580713540315628,0.012778443284332752,0.6483005285263062,0.16404180228710175,0.033920254558324814,0.6472097635269165,0.163920596241951,0.03378663584589958,0.646382212638855,0.16382095217704773,0.033646903932094574,0.6894553303718567,0.16492228209972382,0.054409194737672806,0.6621934175491333,0.16791945695877075,0.14301033318042755,0.6600464582443237,0.2111547887325287,0.022909527644515038,0.6506967544555664,0.21373318135738373,0.05048946663737297,0.7449687719345093,0.2759547233581543,-0.052362747490406036,0.6485728621482849,0.2948097288608551,0.2178739309310913,0.678563117980957,0.4307844042778015,-0.16968756914138794,0.5640808343887329,0.42037585377693176,0.15489500761032104,0.5771893858909607,0.5108790993690491,-0.21213765442371368,0.49536067247390747,0.47769173979759216,-0.04932604730129242,0.5507690906524658,0.5513037443161011,-0.23709256947040558,0.4767313599586487,0.504959762096405,-0.08383237570524216,0.5413805842399597,0.542192816734314,-0.24037913978099823,0.478564977645874,0.505096435546875,-0.10085662454366684,0.5468248724937439,0.5256627202033997,-0.21199147403240204,0.48789167404174805,0.4984052777290344,-0.06447254866361618,0.7460016012191772,0.5916855335235596,-0.09266415238380432,0.6899927854537964,0.5779680609703064,0.09260661900043488,0.6131259202957153,0.5023014545440674,-0.31513676047325134,0.5604981184005737,0.480378121137619,-0.1498902142047882,0.4993586540222168,0.7576673626899719,-0.48663777112960815,0.48054075241088867,0.7633767127990723,-0.3798721432685852,0.5018612146377563,0.8306688070297241,-0.49985140562057495,0.48251619935035706,0.8292640447616577,-0.4036802649497986,0.4113714098930359,0.7502632737159729,-0.5964478254318237,0.40760940313339233,0.7377433180809021,-0.4951273798942566
0.6064257025718689,0.1861676573753357,-0.144184872508049,0.6154080629348755,0.16090303659439087,-0.14759521186351776,0.619844913482666,0.15943394601345062,-0.14753784239292145,0.6249930262565613,0.1577519029378891,-0.14745792746543884,0.6076359748840332,0.16275756061077118,-0.1256801337003708,0.6065011620521545,0.1624264270067215,-0.12582743167877197,0.6055939197540283,0.1620357483625412,-0.12595175206661224,0.647316038608551,0.16427764296531677,-0.12217346578836441,0.6210458874702454,0.16693788766860962,-0.021523572504520416,0.6204822063446045,0.21030083298683167,-0.1330806314945221,0.6104637384414673,0.21203041076660156,-0.10380981862545013,0.7036506533622742,0.27779069542884827,-0.20079156756401062,0.6085644960403442,0.2942781448364258,0.07138688117265701,0.6176722049713135,0.4328268766403198,-0.29344719648361206,0.5242704153060913,0.41436630487442017,0.04800213500857353,0.5127260684967041,0.5099538564682007,-0.30435022711753845,0.43968939781188965,0.4919343590736389,-0.06213897466659546,0.4847131669521332,0.5465081334114075,-0.33705800771713257,0.4249124526977539,0.5251937508583069,-0.06721438467502594,0.4704068601131439,0.5395037531852722,-0.33514732122421265,0.42499178647994995,0.5290237069129944,-0.11092770099639893,0.4832698702812195,0.5262724757194519,-0.3038070797920227,0.4320703446865082,0.5228639841079712,-0.08199993520975113,0.7173414826393127,0.599519670009613,-0.09834647923707962,0.6627840995788574,0.5802453756332397,0.09806223958730698,0.5909371972084045,0.5092769861221313,-0.324627161026001,0.5285869836807251,0.47606727480888367,-0.045081526041030884,0.49535250663757324,0.7730034589767456,-0.43096765875816345,0.47236546874046326,0.7581244707107544,-0.21341903507709503,0.5024333596229553,0.8487608432769775,-0.4412599205970764,0.4781663417816162,0.8138971328735352,-0.2318831980228424,0.4170099198818207,0.7876032590866089,-0.5314093828201294,0.3961966931819916,0.7573709487915039,-0.29736244678497314
